iso3,area_id,map_level,map_name,map_id,map_source
UGA,UGA_3_038wj,5,Jinja District,h2wCziavPlv,Datim
UGA,UGA_3_039,5,Kaabong District,ZnMLQFOFj1H,Datim
UGA,UGA_3_040,5,Kabale District,lEMyFfXc5fI,Datim
UGA,UGA_3_041yd,5,Kabarole District,ONYuNfx7Zx8,Datim
UGA,UGA_3_042,5,Kaberamaido District,hcORKLsjQcP,Datim
UGA,UGA_3_043,5,Kagadi District,QIqtoDj9tee,Datim
UGA,UGA_3_044,5,Kakumiro District,gwAugxS9KhZ,Datim
UGA,UGA_3_045,5,Kalaki District,pG8eoCppGvF,Datim
UGA,UGA_3_046,5,Kalangala District,bntHIKmdtv7,Datim
UGA,UGA_3_047,5,Kaliro District,btv31DCkh3k,Datim
UGA,UGA_3_048df,5,Kalungu District,NnAkN5yfxOs,Datim
UGA,UGA_3_049,5,Kampala District,VZF9UFmohwY,Datim
UGA,UGA_3_050,5,Kamuli District,h6FBV6CyGKR,Datim
UGA,UGA_3_051,5,Kamwenge District,oSleoOgcMmJ,Datim
UGA,UGA_3_052,5,Kanungu District,BZK6tOqdyJK,Datim
UGA,UGA_3_053,5,Kapchorwa District,iWgkJm78Jes,Datim
UGA,UGA_3_054,5,Kapelebyong District,OiT27konvR0,Datim
UGA,UGA_3_055,5,Karenga District,Sb5HzC36Kkm,Datim
UGA,UGA_3_056,5,Kasese District,dgzHXyQWBIu,Datim
UGA,UGA_3_057,5,Kassanda District,m9F275cBmJI,Datim
UGA,UGA_3_058,5,Katakwi District,AUY4rGf5rCC,Datim
UGA,UGA_3_059,5,Kayunga District,yhEeMg6lF5S,Datim
UGA,UGA_3_060,5,Kazo District,dDMUN4wq1lL,Datim
UGA,UGA_3_061,5,Kibaale District,k00te8l2zsS,Datim
UGA,UGA_3_062,5,Kiboga District,ouyiEelNaXp,Datim
UGA,UGA_3_063,5,Kibuku District,AlBctVMMqTZ,Datim
UGA,UGA_3_064,5,Kikuube District,oN3maBtKWd3,Datim
UGA,UGA_3_065,5,Kiruhura District,z2Hf7UvjJGf,Datim
UGA,UGA_3_066,5,Kiryandongo District,R5JFD4AykLF,Datim
UGA,UGA_3_067,5,Kisoro District,CrULNvqXGDj,Datim
UGA,UGA_3_068,5,Kitagwenda District,b98JFSZUYP3,Datim
UGA,UGA_3_069,5,Kitgum District,shZLXgVt6IU,Datim
UGA,UGA_3_070,5,Koboko District,S8ztvJDIhX7,Datim
UGA,UGA_3_071,5,Kole District,sOvyWDakEpr,Datim
UGA,UGA_3_072,5,Kotido District,xi1tbUw0pLk,Datim
UGA,UGA_3_073,5,Kumi District,u57HZ1OQLOW,Datim
UGA,UGA_3_074,5,Kwania District,AleGvYmLIii,Datim
UGA,UGA_3_075,5,Kween District,Vs3EnUbSIxB,Datim
UGA,UGA_3_076,5,Kyankwanzi District,Lryv2UvMIDv,Datim
UGA,UGA_3_077,5,Kyegegwa District,RsafOroWEu3,Datim
UGA,UGA_3_078,5,Kyenjojo District,uzmvGujZv2K,Datim
UGA,UGA_3_079,5,Kyotera District,rX4hscrLBeJ,Datim
UGA,UGA_3_080,5,Lamwo District,vG7S9jJp8I1,Datim
UGA,UGA_3_081qi,5,Lira District,sVmb2FInHpI,Datim
UGA,UGA_3_082,5,Luuka District,a3vfnv7B3iM,Datim
UGA,UGA_3_083,5,Luwero District,kdQx4oc4vxQ,Datim
UGA,UGA_3_084zt,5,Lwengo District,lUwH3eBWnc8,Datim
UGA,UGA_3_085,5,Lyantonde District,U0X3FFbxLG6,Datim
UGA,UGA_3_086,5,Madi-Okollo District,vZzDic7wByf,Datim
UGA,UGA_3_087,5,Manafwa District,vozdznXvEio,Datim
UGA,UGA_3_088,5,Maracha District,ieGmEgBpNRi,Datim
UGA,UGA_3_089li,5,Masaka District,GgXE4SpT2qg,Datim
UGA,UGA_3_089kh,5,Masaka City,,Datim
UGA,UGA_3_090,5,Masindi District,zmdjGbqC0jW,Datim
UGA,UGA_3_091,5,Mayuge District,sprbpgBWUqd,Datim
UGA,UGA_3_092cg,5,Mbale District,ZZY86jSqrRe,Datim
UGA,UGA_3_093da,5,Mbarara District,qBnATrM2yWb,Datim
UGA,UGA_3_094,5,Mitooma District,oWQXNhdnVWe,Datim
UGA,UGA_3_095,5,Mityana District,PerVslp3sdX,Datim
UGA,UGA_3_096,5,Moroto District,CYSpjqfwZAp,Datim
UGA,UGA_3_097,5,Moyo District,ieDi203bOKl,Datim
UGA,UGA_3_098,5,Mpigi District,JqCmwAjmAdl,Datim
UGA,UGA_3_099,5,Mubende District,EhwbIln9cBp,Datim
UGA,UGA_3_100,5,Mukono District,ofADu4tfYGx,Datim
UGA,UGA_3_101,5,Nabilatuk District,q57q1mvQl3j,Datim
UGA,UGA_3_102,5,Nakapiripirit District,jkEggeCHfCb,Datim
UGA,UGA_3_103,5,Nakaseke District,EOY02xi5HPB,Datim
UGA,UGA_3_104,5,Nakasongola District,N4R2sGukDe4,Datim
UGA,UGA_3_105,5,Namayingo District,UlbBdvDSNO8,Datim
UGA,UGA_3_106,5,Namisindwa District,iSGuv0XmkFW,Datim
UGA,UGA_3_107,5,Namutumba District,XcRTJKgyvXV,Datim
UGA,UGA_3_108,5,Napak District,jDaD6QQu0qK,Datim
UGA,UGA_3_109,5,Nebbi District,k65flOHCxLR,Datim
UGA,UGA_3_110,5,Ngora District,zBtTOW32g52,Datim
UGA,UGA_3_111,5,Ntoroko District,H2TYawpBDO9,Datim
UGA,UGA_3_112,5,Ntungamo District,AuSNxhrQO7b,Datim
UGA,UGA_3_113,5,Nwoya District,vd1oDNwAfsr,Datim
UGA,UGA_3_114,5,Obongi District,Y983wAMNvuN,Datim
UGA,UGA_3_115ak,5,Omoro District,qToFRBvP3hw,Datim
UGA,UGA_3_116,5,Otuke District,bliiq8a0ZMa,Datim
UGA,UGA_3_117,5,Oyam District,HRlOm3DhuKZ,Datim
UGA,UGA_3_118,5,Pader District,jwkn9GjFWAw,Datim
UGA,UGA_3_119,5,Pakwach District,XyRGfsANEyO,Datim
UGA,UGA_3_120,5,Pallisa District,n5ZEsWziYrd,Datim
UGA,UGA_3_121,5,Rakai District,wrwOewzkKXu,Datim
UGA,UGA_3_122,5,Rubanda District,yg0nBKIzEKK,Datim
UGA,UGA_3_123,5,Rubirizi District,wCtC32IBgsy,Datim
UGA,UGA_3_124,5,Rukiga District,aTrdZQqac3E,Datim
UGA,UGA_3_125,5,Rukungiri District,SUzUiosYLZd,Datim
UGA,UGA_3_126,5,Rwampara District,y84DcGXdwjF,Datim
UGA,UGA_3_127,5,Serere District,aaBbWMyFu8Q,Datim
UGA,UGA_3_128,5,Sheema District,AUQrr5i5UwN,Datim
UGA,UGA_3_129,5,Sironko District,QgIToMQuTui,Datim
UGA,UGA_3_130yp,5,Soroti District,yCVI5WlzkF0,Datim
UGA,UGA_3_131,5,Sembabule District,tpymemEYnck,Datim
UGA,UGA_3_132,5,Tororo District,KDlDc415aZB,Datim
UGA,UGA_3_133,5,Wakiso District,U5duvbj7rlb,Datim
UGA,UGA_3_134,5,Yumbe District,vHFjx27wlUq,Datim
UGA,UGA_3_135,5,Zombo District,TmTuXKs7fJw,Datim
UGA,UGA_3_136rx,5,Arua District,iVSPmqWhay3,Datim
UGA,UGA_3_137zk,5,Terego District,NaBrh0Wr8yK,Datim
UGA,UGA_3_138ks,5,Gulu City,,Datim
UGA,UGA_3_139rd,5,Mbarara City,,Datim
UGA,UGA_3_140ap,5,Hoima City,,Datim
UGA,UGA_3_141cf,5,Jinja City,,Datim
UGA,UGA_3_142yf,5,Mbale City,,Datim
UGA,UGA_3_143os,5,Lira City,,Datim
UGA,UGA_3_144ih,5,Soroti City,,Datim
UGA,UGA_3_145gu,5,Fort portal City,,Datim
UGA,UGA_3_146ps,5,Arua City,,Datim
ZAF,ZAF,0,South Africa,cDGPF739ZZr,Datim
ZAF,ZAF_1_LIM,1,lp Limpopo Province,JUneyNLhmdu,Datim
ZAF,ZAF_1_GT,1,gp Gauteng Province,n2MDD1blKzk,Datim
ZAF,ZAF_1_MP,1,mp Mpumalanga Province,SVUPDvRDR87,Datim
ZAF,ZAF_1_NC,1,nc Northern Cape Province,xbQNSk1ky2j,Datim
ZAF,ZAF_1_NW,1,nw North West Province,IbXpiC7pQHp,Datim
ZAF,ZAF_1_WC,1,wc Western Cape Province,NB4LMI17VJk,Datim
ZAF,ZAF_1_KZN,1,kz KwaZulu-Natal Province,BBbedoFVZXY,Datim
ZAF,ZAF_1_EC,1,ec Eastern Cape Province,NH0uTP3U708,Datim
ZAF,ZAF_1_FS,1,fs Free State Province,wBVXKX2Yvg0,Datim
ZAF,ZAF_2_DC35,2,lp Capricorn District Municipality,zPlOd5VH1r4,Datim
ZAF,ZAF_2_TSH,2,gp City of Tshwane Metropolitan Municipality,jP6YHtU87iQ,Datim
ZAF,ZAF_2_DC32,2,mp Ehlanzeni District Municipality,pqFvbVz4qqH,Datim
ZAF,ZAF_2_DC45,2,nc John Taolo Gaetsewe District Municipality,T7tgoZWsBNI,Datim
ZAF,ZAF_2_DC40,2,nw Dr Kenneth Kaunda District Municipality,HKcwDYQDbB5,Datim
ZAF,ZAF_2_CPT,2,wc City of Cape Town Metropolitan Municipality,ROKgB9sl4NS,Datim
ZAF,ZAF_2_DC43,2,kz Harry Gwala District Municipality,rGkz0zhJLfr,Datim
ZAF,ZAF_2_DC10,2,ec Sarah Baartman District Municipality,NNQWafT8kCV,Datim
ZAF,ZAF_2_DC22,2,kz uMgungundlovu District Municipality,kOGT3ksxeSh,Datim
ZAF,ZAF_2_DC27,2,kz Umkhanyakude District Municipality,vQsUkgj7fuA,Datim
ZAF,ZAF_2_DC28,2,kz King Cetshwayo District Municipality,dydqYNPbwDc,Datim
ZAF,ZAF_2_EKU,2,gp Ekurhuleni Metropolitan Municipality,PfyEcru7EUk,Datim
ZAF,ZAF_2_ETH,2,kz eThekwini Metropolitan Municipality,DoPAA70ylOJ,Datim
ZAF,ZAF_2_DC15,2,ec Oliver Tambo District Municipality,us2FGzlnk8l,Datim
ZAF,ZAF_2_DC37,2,nw Bojanala Platinum District Municipality,yPMAadGMkkj,Datim
ZAF,ZAF_2_DC31,2,mp Nkangala District Municipality,BFWGUrkBvfy,Datim
ZAF,ZAF_2_DC42,2,gp Sedibeng District Municipality,ac7dqG6khLK,Datim
ZAF,ZAF_2_DC47,2,lp Sekhukhune District Municipality,ZnpFreAC44z,Datim
ZAF,ZAF_2_DC18,2,fs Lejweleputswa District Municipality,ymcLoFo1XOp,Datim
ZAF,ZAF_2_DC13,2,ec Chris Hani District Municipality,NXV5m5fAdaP,Datim
ZAF,ZAF_2_DC33,2,lp Mopani District Municipality,Ox9AGEiwXhL,Datim
ZAF,ZAF_2_DC44,2,ec Alfred Nzo District Municipality,UZY7KMPCrJM,Datim
ZAF,ZAF_2_DC12,2,ec Amathole District Municipality,VZPe5oVGVWf,Datim
ZAF,ZAF_2_DC21,2,kz Ugu District Municipality,D9dGCrs8rkJ,Datim
ZAF,ZAF_2_DC39,2,nw Dr Ruth Segomotsi Mompati District Municipality,Pv8QkwEnhlu,Datim
ZAF,ZAF_2_DC36,2,lp Waterberg District Municipality,RzshrAPG7FJ,Datim
ZAF,ZAF_2_DC24,2,kz Umzinyathi District Municipality,U8IafTP7w7L,Datim
ZAF,ZAF_2_DC19,2,fs Thabo Mofutsanyane District Municipality,BY6kspbkJW9,Datim
ZAF,ZAF_2_MAN,2,fs Mangaung Metropolitan Municipality,Ju4V7SZ8jJp,Datim
ZAF,ZAF_2_DC26,2,kz Zululand District Municipality,DjW2vEv4mf2,Datim
ZAF,ZAF_2_BUF,2,ec Buffalo City Metropolitan Municipality,Hf5RNaLp5Rc,Datim
ZAF,ZAF_2_DC38,2,nw Ngaka Modiri Molema District Municipality,QwqeXGLpLfi,Datim
ZAF,ZAF_2_DC3,2,wc Overberg District Municipality,CmLJdTTkdeN,Datim
ZAF,ZAF_2_JHB,2,gp City of Johannesburg Metropolitan Municipality,Q7sR8Vato1j,Datim
ZAF,ZAF_2_DC30,2,mp Gert Sibande District Municipality,bbqQmjUlRME,Datim
ZAF,ZAF_2_DC7,2,nc Pixley ka Seme District Municipality,wJfJepN9E40,Datim
ZAF,ZAF_2_DC2,2,wc Cape Winelands District Municipality,abEAqJ2swgH,Datim
ZAF,ZAF_2_DC9,2,nc Frances Baard District Municipality,BoIxivHASNY,Datim
ZAF,ZAF_2_DC20,2,fs Fezile Dabi District Municipality,AXM3xqXyh0j,Datim
ZAF,ZAF_2_DC25,2,kz Amajuba District Municipality,RW6UI8zTazb,Datim
ZAF,ZAF_2_DC23,2,kz Uthukela District Municipality,xhBacuWMJPS,Datim
ZAF,ZAF_2_NMA,2,ec Nelson Mandela Bay Municipality,Pq71pfCpkex,Datim
ZAF,ZAF_2_DC8,2,nc Zwelentlanga Fatman Mgcawu District Municipality,b5i77fVnsOC,Datim
ZAF,ZAF_2_DC29,2,kz iLembe District Municipality,ri7dSGxwDav,Datim
ZAF,ZAF_2_DC5,2,wc Central Karoo District Municipality,jPDTEACJNYQ,Datim
ZAF,ZAF_2_DC16,2,fs Xhariep District Municipality,y0iYP9PzR3F,Datim
ZAF,ZAF_2_DC34,2,lp Vhembe District Municipality,BFHI8ktsvQ1,Datim
ZAF,ZAF_2_DC1,2,wc West Coast District Municipality,tYc1vr3hkQT,Datim
ZAF,ZAF_2_DC14,2,ec Joe Gqabi District Municipality,L59auomWK9a,Datim
ZAF,ZAF_2_DC48,2,gp West Rand District Municipality,cCDFkhO0ITL,Datim
ZAF,ZAF_2_DC6,2,nc Namakwa District Municipality,rTOv2mSieIJ,Datim
ZAF,ZAF_3_LIM354,3,lp Polokwane Local Municipality,skpQVcIzxkE,Datim
ZAF,ZAF_3_TSH2,3,gp Tshwane 2 Local Municipality,Jgd0zBKuHbm,Datim
ZAF,ZAF_3_MP326,3,mp City of Mbombela Local Municipality,Ea0tiOAhfQE,Datim
ZAF,ZAF_3_NC451,3,nc Joe Morolong Local Municipality,C4r4KQM4Bga,Datim
ZAF,ZAF_3_NW405,3,nw JB Marks Local Municipality,o6waNef1lli,Datim
ZAF,ZAF_3_CPTKL,3,wc Klipfontein Health sub-District,Xr27iGXunhS,Datim
ZAF,ZAF_3_KZN434,3,kz Ubuhlebezwe Local Municipality,GqopJ97KaAW,Datim
ZAF,ZAF_3_CPTE,3,wc Cape Town Eastern Health sub-District,P7uLfoPWa2j,Datim
ZAF,ZAF_3_EC104,3,ec Makana Local Municipality,tzcImWOHxTT,Datim
ZAF,ZAF_3_KZN221,3,kz uMshwathi Local Municipality,f9AyKaUIXfi,Datim
ZAF,ZAF_3_LIM351,3,lp Blouberg Local Municipality,k6WaAJ5EcLH,Datim
ZAF,ZAF_3_KZN272,3,kz Jozini Local Municipality,VMhecXNtZz8,Datim
ZAF,ZAF_3_CPTTY,3,wc Tygerberg Health sub-District,Qbw8XUMuPDe,Datim
ZAF,ZAF_3_KZN286,3,kz Nkandla Local Municipality,u5tDFzWbCwA,Datim
ZAF,ZAF_3_EKUN1,3,gp Ekurhuleni North 1 Local Municipality,LxMoklHIayz,Datim
ZAF,ZAF_3_ETH,3,kz eThekwini Metropolitan Municipality Sub,NlX1mBFnTfd,Datim
ZAF,ZAF_3_EC157,3,ec King Sabata Dalindyebo Local Municipality,m9Q4H1NiXPQ,Datim
ZAF,ZAF_3_NW373,3,nw Rustenburg Local Municipality,MzXMAlDmVYp,Datim
ZAF,ZAF_3_MP313,3,mp Steve Tshwete Local Municipality,OOLXsiOmElr,Datim
ZAF,ZAF_3_GT423,3,gp Lesedi Local Municipality,TuJryGIux0P,Datim
ZAF,ZAF_3_LIM472,3,lp Elias Motsoaledi Local Municipality,wQf37j8gufW,Datim
ZAF,ZAF_3_FS184,3,fs Matjhabeng Local Municipality,C8bcDMSOBNS,Datim
ZAF,ZAF_3_EC135,3,ec Intsika Yethu Local Municipality,LzI1Aqz2zE0,Datim
ZAF,ZAF_3_LIM333,3,lp Greater Tzaneen Local Municipality,igxBmx3z9SL,Datim
ZAF,ZAF_3_EC155,3,ec Nyandeni Health sub-District,VDhJfm06Jkv,Datim
ZAF,ZAF_3_EC441,3,ec Matatiele Local Municipality,CslOGPFjCGC,Datim
ZAF,ZAF_3_EC124,3,ec Amahlathi Local Municipality,XzKgahqXvhA,Datim
ZAF,ZAF_3_LIM334,3,lp Ba-Phalaborwa Local Municipality,z1tNxqzlzwn,Datim
ZAF,ZAF_3_MP325,3,mp Bushbuckridge Local Municipality,pQcaBXpjH4u,Datim
ZAF,ZAF_3_KZN216,3,kz Ray Nkonyeni Local Municipality,XWzywhO0xak,Datim
ZAF,ZAF_3_EC136,3,ec Emalahleni Local Municipality,NlhPVQEKfmH,Datim
ZAF,ZAF_3_NW394,3,nw Greater Taung Local Municipality,bkeEJD484j7,Datim
ZAF,ZAF_3_LIM367,3,lp Mogalakwena Local Municipality,UuIBYJJ204u,Datim
ZAF,ZAF_3_KZN242,3,kz Nquthu Local Municipality,QrbP1u3WF5A,Datim
ZAF,ZAF_3_EC442,3,ec Umzimvubu Health sub-District,w589pQ7mkgb,Datim
ZAF,ZAF_3_MP321,3,mp Thaba Chweu Local Municipality,eFtwFu6uCTv,Datim
ZAF,ZAF_3_MP312,3,mp Emalahleni Local Municipality,wb9AlnMQ7Ly,Datim
ZAF,ZAF_3_FS194,3,fs Maluti-a-Phofung Local Municipality,FXwsp2b12ba,Datim
ZAF,ZAF_3_MAN4,3,fs Thaba N'chu Health sub-District,yUo23HztVpt,Datim
ZAF,ZAF_3_KZN265,3,kz Nongoma Local Municipality,MmbSZqsjiPt,Datim
ZAF,ZAF_3_BUF,3,ec Buffalo City Local Municipality,QPEuCIzKBZb,Datim
ZAF,ZAF_3_NW381,3,nw Ratlou Local Municipality,qGjPrqtiRZw,Datim
ZAF,ZAF_3_EC129,3,ec Raymond Mhlaba Local Municipality,XeyQABePuXa,Datim
ZAF,ZAF_3_EC443,3,ec Mbizana Local Municipality,Mqgc8hLJZmu,Datim
ZAF,ZAF_3_LIM353,3,lp Molemole Local Municipality,tRNrjkKndew,Datim
ZAF,ZAF_3_NW383,3,nw Mahikeng Local Municipality,BmhJTZsfLqG,Datim
ZAF,ZAF_3_EC154,3,ec Port St Johns Local Municipality,eH8Yqx05VGU,Datim
ZAF,ZAF_3_EC126,3,ec Ngqushwa Local Municipality,Jzv6D8MtbeH,Datim
ZAF,ZAF_3_EC139,3,ec Enoch Mgijima Local Municipality,uwZ6kIFBeRN,Datim
ZAF,ZAF_3_LIM331,3,lp Greater Giyani Local Municipality,gvb9vE05rpo,Datim
ZAF,ZAF_3_EKUN2,3,gp Ekurhuleni North 2 Health sub-District,K9GdUGILK1S,Datim
ZAF,ZAF_3_FS196,3,fs Mantsopa Local Municipality,x1Ls7DEDROq,Datim
ZAF,ZAF_3_KZN266,3,kz Ulundi Local Municipality,eQLaDwaqBbT,Datim
ZAF,ZAF_3_FS185,3,fs Nala Local Municipality,uG0iBmY9x7S,Datim
ZAF,ZAF_3_TSH3,3,gp Tshwane 3 Local Municipality,vQ3MumZt4Ie,Datim
ZAF,ZAF_3_EKUE2,3,gp Ekurhuleni East 2 Local Municipality,xMTTHM2fftG,Datim
ZAF,ZAF_3_GT421,3,gp Emfuleni Local Municipality,hmFJXC3ZOPj,Datim
ZAF,ZAF_3_EKUS1,3,gp Ekurhuleni South 1 Local Municipality,OoScyXDPGtM,Datim
ZAF,ZAF_3_WC032,3,wc Overstrand Local Municipality,GnMBce18VFF,Datim
ZAF,ZAF_3_JHBG,3,gp Johannesburg G Health sub-District,DPnhkLN88vc,Datim
ZAF,ZAF_3_MP315,3,mp Thembisile Hani Local Municipality,M7k2FwX2pQy,Datim
ZAF,ZAF_3_MP303,3,mp Mkhondo Local Municipality,B7fgWZECPeK,Datim
ZAF,ZAF_3_FS195,3,fs Phumelela Local Municipality,Oo1o6LUGLtI,Datim
ZAF,ZAF_3_KZN276,3,kz Big 5 Hlabisa Local Municipality,iTV3niNzXaD,Datim
ZAF,ZAF_3_LIM471,3,lp Ephraim Mogale Local Municipality,SXHoHn2RUXC,Datim
ZAF,ZAF_3_NW372,3,nw Madibeng Local Municipality,rBDCWqb7seg,Datim
ZAF,ZAF_3_NC076,3,nc Thembelihle Local Municipality,Lc3lMdS0bna,Datim
ZAF,ZAF_3_MP306,3,mp Dipaleseng Local Municipality,CmgIA6ZasEa,Datim
ZAF,ZAF_3_WC022,3,wc Witzenberg Local Municipality,tcJQBzO3bBS,Datim
ZAF,ZAF_3_EC121,3,ec Mbhashe Local Municipality,BmB1vGlbHa0,Datim
ZAF,ZAF_3_CPTKH,3,wc Khayelitsha Health sub-District,v9XCremlqAX,Datim
ZAF,ZAF_3_LIM335,3,lp Maruleng Local Municipality,Ek0jh44N5so,Datim
ZAF,ZAF_3_WC023,3,wc Drakenstein Local Municipality,WSedstKFY4b,Datim
ZAF,ZAF_3_EKUE1,3,gp Ekurhuleni East 1 Local Municipality,c8P5lXZo5U1,Datim
ZAF,ZAF_3_NC092,3,nc Dikgatlong Local Municipality,w2Ca39SiK3s,Datim
ZAF,ZAF_3_CPTS,3,wc Cape Town Southern Health sub-District,mzomxZiNvUH,Datim
ZAF,ZAF_3_FS191,3,fs Setsoto Local Municipality,J2pT6LrlERj,Datim
ZAF,ZAF_3_JHBF,3,gp Johannesburg F Health sub-District,oI1rnMlEJz1,Datim
ZAF,ZAF_3_KZN271,3,kz Umhlabuyalingana Local Municipality,Qr9P4g4BdF5,Datim
ZAF,ZAF_3_LIM476,3,lp Fetakgomo-Greater Tubatse Local Municipality,SeaGNKpLVRU,Datim
ZAF,ZAF_3_LIM332,3,lp Greater Letaba Local Municipality,j3cmhkFeTDD,Datim
ZAF,ZAF_3_KZN436,3,kz Dr Nkosazana Dlamini Zuma Local Municipality,WQQkVlzugtj,Datim
ZAF,ZAF_3_FS205,3,fs Mafube Local Municipality,vP7BudIlWLK,Datim
ZAF,ZAF_3_KZN252,3,kz Newcastle Local Municipality,d1lcvOCDFJ3,Datim
ZAF,ZAF_3_MP316,3,mp Dr JS Moroka Local Municipality,o8O6rw75u3H,Datim
ZAF,ZAF_3_KZN237,3,kz Inkosi Langalibalele Local Municipality,DOs1dhcqU78,Datim
ZAF,ZAF_3_NW382,3,nw Tswaing Local Municipality,u12pB1p4FXC,Datim
ZAF,ZAF_3_NW384,3,nw Ditsobotla Local Municipality,NVWLiqrB9Px,Datim
ZAF,ZAF_3_NMAA,3,ec Nelson Mandela A Health sub-District,CRVuSAtKilx,Datim
ZAF,ZAF_3_MP324,3,mp Nkomazi Local Municipality,gUzBGRaXFU4,Datim
ZAF,ZAF_3_EC101,3,ec Dr Beyers Naudé Local Municipality,iN8hnadZvk9,Datim
ZAF,ZAF_3_NC084,3,nc !Kheis Local Municipality,ydGvHcrvZri,Datim
ZAF,ZAF_3_KZN293,3,kz Ndwedwe Local Municipality,DrgPY3dGTbg,Datim
ZAF,ZAF_3_FS192,3,fs Dihlabeng Local Municipality,b0AuEG9wuo7,Datim
ZAF,ZAF_3_KZN238,3,kz Alfred Duma Local Municipality,cROE42XaZhr,Datim
ZAF,ZAF_3_KZN285,3,kz Mthonjaneni Local Municipality,cfqLGWHRA06,Datim
ZAF,ZAF_3_EC105,3,ec Ndlambe Local Municipality,ko7oDeVWEeQ,Datim
ZAF,ZAF_3_CPTN,3,wc Cape Town Northern Health sub-District,Tpye0N2eFz6,Datim
ZAF,ZAF_3_WC053,3,wc Beaufort West Local Municipality,j4nC4bCdWUY,Datim
ZAF,ZAF_3_LIM368,3,lp Mookgophong/Modimolle Local Municipality,oKN8qn6A3n9,Datim
ZAF,ZAF_3_TSH5,3,gp Tshwane 5 Local Municipality,PSDpC7k4tvo,Datim
ZAF,ZAF_3_FS203,3,fs Ngwathe Local Municipality,P5Stpk6ABoV,Datim
ZAF,ZAF_3_FS162,3,fs Kopanong Local Municipality,RBjaXltoV6R,Datim
ZAF,ZAF_3_NW375,3,nw Moses Kotane Local Municipality,NSwQM3Xjw3K,Datim
ZAF,ZAF_3_NW404,3,nw Maquassi Hills Local Municipality,ViNLB6qfMeB,Datim
ZAF,ZAF_3_LIM361,3,lp Thabazimbi Local Municipality,tYfHFIoHSC1,Datim
ZAF,ZAF_3_NW403,3,nw City of Matlosana Local Municipality,pJ86GOgGlui,Datim
ZAF,ZAF_3_FS181,3,fs Masilonyana Local Municipality,Zffl7AthEEm,Datim
ZAF,ZAF_3_NW385,3,nw Ramotshere Moiloa Local Municipality,Pph7m8P4iYR,Datim
ZAF,ZAF_3_LIM345,3,lp Collins Chabane Local Municipality,xKKNUarFptX,Datim
ZAF,ZAF_3_EC122,3,ec Mnquma Local Municipality,Lb4ba8PPgPS,Datim
ZAF,ZAF_3_CPTW,3,wc Cape Town Western Health sub-District,gnyeVm1kO0r,Datim
ZAF,ZAF_3_EC156,3,ec Mhlontlo Health sub-District,G6G6ZjRAzeo,Datim
ZAF,ZAF_3_MP307,3,mp Govan Mbeki Local Municipality,rWsVQAMbvld,Datim
ZAF,ZAF_3_KZN284,3,kz uMlalazi Local Municipality,pWdHN41uiRP,Datim
ZAF,ZAF_3_KZN261,3,kz eDumbe Local Municipality,e75DWL3OSX3,Datim
ZAF,ZAF_3_EC106,3,ec Sundays River Valley Local Municipality,FlvyQqF3Ztw,Datim
ZAF,ZAF_3_TSH7,3,gp Tshwane 7 Local Municipality,PHv1qPlJD91,Datim
ZAF,ZAF_3_TSH1,3,gp Tshwane 1 Local Municipality,qLQnLlFj8TL,Datim
ZAF,ZAF_3_WC033,3,wc Cape Agulhas Local Municipality,nSNNvxqwONL,Datim
ZAF,ZAF_3_KZN213,3,kz Umzumbe Local Municipality,Rt8UXcd34h5,Datim
ZAF,ZAF_3_EC131,3,ec Inxuba Yethemba Health sub-District,xIoit3SXya2,Datim
ZAF,ZAF_3_MP301,3,mp Chief Albert Luthuli Local Municipality,Bb6SoYxKBW9,Datim
ZAF,ZAF_3_EC153,3,ec Ingquza Hill Local Municipality,Ui5a3DF84Vw,Datim
ZAF,ZAF_3_NW371,3,nw Moretele Local Municipality,wmJR8FCgTft,Datim
ZAF,ZAF_3_KZN214,3,kz uMuziwabantu Local Municipality,DdUJ8eMODYD,Datim
ZAF,ZAF_3_NC087,3,nc Dawid Kruiper Local Municipality,ESyggdnlz10,Datim
ZAF,ZAF_3_LIM355,3,lp Lepelle-Nkumpi Local Municipality,o5VGD8sDmFr,Datim
ZAF,ZAF_3_MAN1,3,fs Bloemfontein Health sub-District,a5wfCrw7izZ,Datim
ZAF,ZAF_3_LIM473,3,lp Makhuduthamaga Local Municipality,Yzo2ylVb6Vl,Datim
ZAF,ZAF_3_KZN235,3,kz Okhahlamba Local Municipality,dvHSbaM5yjN,Datim
ZAF,ZAF_3_EC123,3,ec Great Kei Local Municipality,Zg6b2DyJe2X,Datim
ZAF,ZAF_3_KZN224,3,kz Impendle Local Municipality,pKpJB0to5Hc,Datim
ZAF,ZAF_3_EC137,3,ec Engcobo Health sub-District,diGGc8zzqNf,Datim
ZAF,ZAF_3_KZN212,3,kz Umdoni Local Municipality,q9hs4q9W9FE,Datim
ZAF,ZAF_3_KZN222,3,kz uMngeni Local Municipality,YM5mBj58bbh,Datim
ZAF,ZAF_3_JHBE,3,gp Johannesburg E Health sub-District,a5UyMYoJiBB,Datim
ZAF,ZAF_3_WC013,3,wc Bergrivier Local Municipality,hzIuB0qKoVx,Datim
ZAF,ZAF_3_KZN263,3,kz Abaqulusi Local Municipality,VQ81fQp6JGu,Datim
ZAF,ZAF_3_KZN225,3,kz Msunduzi Local Municipality,Hadi7Geu8w2,Datim
