calendar_quarter,area_level,area_name,age_group,median,lower,upper
CY2002Q2,1,Northern,25-29,0.2286238561830375,0.21768558907031632,0.239474624494812
CY2002Q2,1,Northern,30-34,0.1879461440621903,0.17786413391324113,0.19794742145643818
CY2002Q2,1,Northern,35-39,0.13142684134554897,0.1232987914831197,0.13989805445730427
CY2002Q2,1,Northern,40-44,0.06912522492495907,0.06267656045262614,0.07565972853963836
CY2002Q2,1,Northern,45-49,0.02677981845925723,0.022696184362178684,0.031151197545408987
CY2003Q2,1,Northern,15-19,0.17917830111502497,0.1708005126157836,0.18746910639418446
CY2003Q2,1,Northern,20-24,0.3033921743106742,0.29120324884174675,0.31587249010504326
CY2003Q2,1,Northern,25-29,0.27424202986932295,0.2624469357943565,0.28645983476697157
CY2003Q2,1,Northern,30-34,0.22287600317936368,0.21223145113977226,0.23407897930361793
CY2003Q2,1,Northern,35-39,0.155026766508088,0.14560152934119985,0.16436000859243138
CY2003Q2,1,Northern,40-44,0.07965072898921974,0.07246816158369468,0.08681292132211163
CY2003Q2,1,Northern,45-49,0.030445533454649808,0.026019094280013068,0.035259338698160066
CY2004Q2,1,Northern,15-19,0.18006323309791394,0.1713296765763977,0.18902927416326604
CY2004Q2,1,Northern,20-24,0.3038610758922895,0.2913786567253167,0.3164259099814334
CY2004Q2,1,Northern,25-29,0.28133306084363513,0.26877938943002205,0.29396543933939384
CY2004Q2,1,Northern,30-34,0.23107102049378403,0.21980056174737775,0.24253356531092843
CY2004Q2,1,Northern,35-39,0.1612600993990259,0.15179852084640197,0.17125026692712256
CY2004Q2,1,Northern,40-44,0.08141544484048618,0.07429549888911577,0.0886846244159841
CY2004Q2,1,Northern,45-49,0.030918662452023918,0.026309807666409408,0.03568803879393316
CY2005Q2,1,Northern,15-19,0.17073150252427616,0.16196661312610044,0.17986286321884165
CY2005Q2,1,Northern,20-24,0.2847184302679211,0.2727111302495527,0.2982280481002217
CY2005Q2,1,Northern,25-29,0.26107041628669325,0.24851057805020832,0.27413731475038355
CY2005Q2,1,Northern,30-34,0.21429165716544318,0.2029352986597777,0.22607388149909904
CY2005Q2,1,Northern,35-39,0.15021565710196552,0.14027569705839332,0.15998524278170811
CY2005Q2,1,Northern,40-44,0.07487815574196716,0.06807346742650949,0.08185804686936582
CY2005Q2,1,Northern,45-49,0.028449127148192796,0.02414613508186693,0.0329866321784387
CY2006Q2,1,Northern,15-19,0.16039685388371683,0.15258126969512387,0.1684960749826483
CY2006Q2,1,Northern,20-24,0.26585243339337133,0.25452660791415854,0.277311372947235
CY2006Q2,1,Northern,25-29,0.24345042810486683,0.23214209700878602,0.2547072208846483
CY2006Q2,1,Northern,30-34,0.2009444707219935,0.1908585408853588,0.21142884584369614
CY2006Q2,1,Northern,35-39,0.14222431660105495,0.133974540179717,0.15105572731260586
CY2006Q2,1,Northern,40-44,0.07100501529926649,0.0648744337747192,0.0773478284438837
CY2006Q2,1,Northern,45-49,0.026945866085555402,0.022925625341299,0.031197676451233385
CY2007Q2,1,Northern,15-19,0.16274651186159866,0.15472867529461545,0.17039045555230006
CY2007Q2,1,Northern,20-24,0.27088586894370703,0.25951127871144014,0.28217697977634953
CY2007Q2,1,Northern,25-29,0.24809867459106383,0.23729502773688202,0.25944450757301923
CY2007Q2,1,Northern,30-34,0.20568575348274698,0.19579209313161586,0.2158932281856578
CY2007Q2,1,Northern,35-39,0.1475265666810361,0.13888198332908666,0.15609182001304941
CY2007Q2,1,Northern,40-44,0.07320656453547444,0.06718164727967534,0.07962944442174348
CY2007Q2,1,Northern,45-49,0.027740174011945888,0.02368523212273397,0.03197184155571292
CY2008Q2,1,Northern,15-19,0.1545537346446998,0.14750698493506964,0.16175132927349228
CY2008Q2,1,Northern,20-24,0.2622265989673468,0.2517340688399169,0.27251410027914225
CY2008Q2,1,Northern,25-29,0.23949308346187692,0.22955957269566496,0.24976017709034326
CY2008Q2,1,Northern,30-34,0.19960234818558775,0.19031974900990323,0.2093503695472329
CY2008Q2,1,Northern,35-39,0.14342375237941696,0.13515296664604723,0.1515015096759235
CY2008Q2,1,Northern,40-44,0.07082131503977498,0.06477183921702398,0.0770753059818372
CY2008Q2,1,Northern,45-49,0.026705286435925842,0.022869645482092055,0.030741683520848932
CY2009Q2,1,Northern,15-19,0.1462944686683283,0.13953302602545672,0.15308324404432558
CY2009Q2,1,Northern,20-24,0.25467883561174964,0.24459369908108336,0.2647252409219029
CY2009Q2,1,Northern,25-29,0.23220375925136535,0.22289055454285167,0.24193882176836995
CY2009Q2,1,Northern,30-34,0.1964967636919273,0.18748548918687466,0.20563109048920405
CY2009Q2,1,Northern,35-39,0.14010263929624578,0.132260133029859,0.14785232298369871
CY2009Q2,1,Northern,40-44,0.06763610039182108,0.06202067440306741,0.073441542296348
CY2009Q2,1,Northern,45-49,0.025445076118261835,0.021760896710437398,0.029246605022530965
CY2010Q2,1,Northern,15-19,0.14494729978448745,0.13821169523134957,0.15203816342481452
CY2010Q2,1,Northern,20-24,0.2525378355766548,0.24218976308377876,0.2625102030220316
CY2010Q2,1,Northern,25-29,0.22766275553419096,0.21786658468951353,0.23689905426711722
CY2010Q2,1,Northern,30-34,0.1881221801047403,0.17973839497000002,0.19669601644487647
CY2010Q2,1,Northern,35-39,0.1298187745978005,0.12254711187662495,0.1370390354393696
CY2010Q2,1,Northern,40-44,0.06166048709289498,0.05666192596751875,0.06707482389906042
CY2010Q2,1,Northern,45-49,0.023098837569814804,0.019827008555002266,0.026581843786537315
CY2011Q2,1,Northern,15-19,0.1435642594554063,0.13620899002127054,0.15147279912014702
CY2011Q2,1,Northern,20-24,0.24749004629091428,0.2365914614731462,0.25878051135228775
CY2011Q2,1,Northern,25-29,0.22093035271059377,0.21044840780555402,0.23173296677467348
CY2011Q2,1,Northern,30-34,0.18042848220119526,0.1708389635685816,0.1902464003493978
CY2011Q2,1,Northern,35-39,0.12177906571059115,0.11437265617011685,0.12934921464758584
CY2011Q2,1,Northern,40-44,0.05749704900851519,0.05256116242984338,0.06295825141851998
CY2011Q2,1,Northern,45-49,0.021703253804180894,0.018440787190197153,0.025036643563421914
CY2012Q2,1,Northern,15-19,0.14232767186251674,0.13476255348727773,0.15009290863739555
CY2012Q2,1,Northern,20-24,0.24513633353616684,0.2339203085813616,0.25680596318441706
CY2012Q2,1,Northern,25-29,0.21612942738454483,0.20587951245145075,0.22696334916653227
CY2012Q2,1,Northern,30-34,0.17318569197441946,0.16413641039734478,0.182473218346983
CY2012Q2,1,Northern,35-39,0.11596831570579696,0.10888621529777745,0.12340799880992082
CY2012Q2,1,Northern,40-44,0.05479781416250565,0.04997266802350312,0.05982840449255703
CY2012Q2,1,Northern,45-49,0.020640448266786498,0.017555076134444486,0.02388174540091289
CY2013Q2,1,Northern,15-19,0.13269231067739373,0.12577262727832347,0.13967925693978503
CY2013Q2,1,Northern,20-24,0.2272694586134829,0.21672456959528155,0.237712527090539
CY2013Q2,1,Northern,25-29,0.1989701449318676,0.18941908502045487,0.2085749040453316
CY2013Q2,1,Northern,30-34,0.15914802087922672,0.15076404600163013,0.16761726823462514
CY2013Q2,1,Northern,35-39,0.10690507449832677,0.10002450943210295,0.11390153364192226
CY2013Q2,1,Northern,40-44,0.04999760918572935,0.04546298166987709,0.054642631818102104
CY2013Q2,1,Northern,45-49,0.0188217617051038,0.01602654485888648,0.02166023560076822
CY2014Q2,1,Northern,15-19,0.1311667042411761,0.12401082586051058,0.13859251898956568
CY2014Q2,1,Northern,20-24,0.21960930156446662,0.20946096374535322,0.22986384488407557
CY2014Q2,1,Northern,25-29,0.18985214971430536,0.18057634240447568,0.19910898792795562
CY2014Q2,1,Northern,30-34,0.15035992197838421,0.14211290327068726,0.1587394670892614
CY2014Q2,1,Northern,35-39,0.09967274538028137,0.0931068938021617,0.1061722744347253
CY2014Q2,1,Northern,40-44,0.04622615308616506,0.041870741504962096,0.050763799849127524
CY2014Q2,1,Northern,45-49,0.017304589694258007,0.014682658132644286,0.02001568358955738
CY2015Q2,1,Northern,15-19,0.12796338278348113,0.12050783807826149,0.13575926686846468
CY2015Q2,1,Northern,20-24,0.21033004749758588,0.19936890318085262,0.2211016186591145
CY2015Q2,1,Northern,25-29,0.18048875190244518,0.1701470605745935,0.1907644575187753
CY2015Q2,1,Northern,30-34,0.14261109179782105,0.13412157885242645,0.15128058277478892
CY2015Q2,1,Northern,35-39,0.09390200590271017,0.08733516568715545,0.10081830696455134
CY2015Q2,1,Northern,40-44,0.043987680792850474,0.039561999476670266,0.04863336336896968
CY2015Q2,1,Northern,45-49,0.01649208563778499,0.01389097339221348,0.019155078318203678
CY2016Q2,1,Northern,15-19,0.12804803725798025,0.11640888485544301,0.13980533838618805
CY2016Q2,1,Northern,20-24,0.2103795865561095,0.19372115925343927,0.22820613374662377
CY2016Q2,1,Northern,25-29,0.18082798996896235,0.16600184910337282,0.1967500654276844
CY2016Q2,1,Northern,30-34,0.14263490509575955,0.13018528014235314,0.15540122659421068
CY2016Q2,1,Northern,35-39,0.09388321879766412,0.0849539713499338,0.10326504244411272
CY2016Q2,1,Northern,40-44,0.04432695377353098,0.03890948305351219,0.05020376800157865
CY2016Q2,1,Northern,45-49,0.01671717676379058,0.013777938619274427,0.019756856577477458
CY2017Q2,1,Northern,15-19,0.13020252577224956,0.10979857908866454,0.15211323632341622
CY2017Q2,1,Northern,20-24,0.21579418469778466,0.18395980689685512,0.2489105063955621
CY2017Q2,1,Northern,25-29,0.18596391869913337,0.15893773553488572,0.21500722066995437
CY2017Q2,1,Northern,30-34,0.14736713963624182,0.12547662682320293,0.16991070524477303
CY2017Q2,1,Northern,35-39,0.09741061117684058,0.08274416378879958,0.11284825185225499
CY2017Q2,1,Northern,40-44,0.04651142041753703,0.038480517345678034,0.05480435950333795
CY2017Q2,1,Northern,45-49,0.01743889530765068,0.013694355100967366,0.021532775738433083
CY2018Q2,1,Northern,15-19,0.13269854676669618,0.10766593708376002,0.16068235567542852
CY2018Q2,1,Northern,20-24,0.22069134005945198,0.18107634868955774,0.26367379110190764
CY2018Q2,1,Northern,25-29,0.19140305353704884,0.15739059434767855,0.22762519102469442
CY2018Q2,1,Northern,30-34,0.15140621793498166,0.12452282778617435,0.18013995310263625
CY2018Q2,1,Northern,35-39,0.10103033470353666,0.08243937810845604,0.12015349317502837
CY2018Q2,1,Northern,40-44,0.048087379211351866,0.03841947301742284,0.0587877843397169
CY2018Q2,1,Northern,45-49,0.01820730024536333,0.013798426154739203,0.022997736717654843
CY2019Q2,1,Northern,15-19,0.13533215302782792,0.10584896015071116,0.16707641520397404
CY2019Q2,1,Northern,20-24,0.22547934970199734,0.17926550588494772,0.2748706574237741
CY2019Q2,1,Northern,25-29,0.19519821184414982,0.15691090846750466,0.23732004572922266
CY2019Q2,1,Northern,30-34,0.15477938922985657,0.12392811460206714,0.18891005557271506
CY2019Q2,1,Northern,35-39,0.10323693532185232,0.08258732138805991,0.12620135313502628
CY2019Q2,1,Northern,40-44,0.05009929424125446,0.03912437192946534,0.06164686555156347
CY2019Q2,1,Northern,45-49,0.01879723412281151,0.01413043021620329,0.02410737420006264
CY2020Q2,1,Northern,15-19,0.13568980826334592,0.10408865420721128,0.17175633876433985
CY2020Q2,1,Northern,20-24,0.22698313134913425,0.17740961446648199,0.2827802860738808
CY2020Q2,1,Northern,25-29,0.19776504492510585,0.15559077392347773,0.24505517189723422
CY2020Q2,1,Northern,30-34,0.1567616393622718,0.12281510056572104,0.19562675920210576
CY2020Q2,1,Northern,35-39,0.10519775973132878,0.08220981235512666,0.13089509013429768
CY2020Q2,1,Northern,40-44,0.05107415870504453,0.03916876641097333,0.06417349797015973
CY2020Q2,1,Northern,45-49,0.019410924403153985,0.014172022302460624,0.02514478435012823
CY2000Q2,1,Central,15-19,0.16666350965750337,0.15909713955552432,0.17408494542195221
CY2000Q2,1,Central,20-24,0.3161631922856868,0.304318285359001,0.32873754254377746
CY2000Q2,1,Central,25-29,0.28783433753642973,0.276705988953372,0.29941778026869786
CY2000Q2,1,Central,30-34,0.24211184466903174,0.23073648604948774,0.2534900267434161
CY2000Q2,1,Central,35-39,0.1816946092174807,0.1716504200676719,0.1917802761209214
CY2000Q2,1,Central,40-44,0.11011538057999494,0.10204379270677351,0.11861910520223125
CY2000Q2,1,Central,45-49,0.04569456822582685,0.04009510466494395,0.05181141210796313
CY2001Q2,1,Central,15-19,0.14899574368959484,0.14228266908619022,0.15601323042100138
CY2001Q2,1,Central,20-24,0.27927592139125984,0.26764687229212303,0.29052044859186077
CY2001Q2,1,Central,25-29,0.2544594504280404,0.2437712916932728,0.2653597589598747
CY2001Q2,1,Central,30-34,0.2179110391521428,0.20707515025435858,0.2286469456538338
CY2001Q2,1,Central,35-39,0.16488385172603118,0.15565563127884444,0.1744197768963047
CY2001Q2,1,Central,40-44,0.0994230289128409,0.0919013487203559,0.10745942598867243
CY2001Q2,1,Central,45-49,0.04115929012712698,0.03592565211975167,0.04668716036625757
CY2002Q2,1,Central,15-19,0.13483550336527644,0.12900505553479402,0.1410884569421222
CY2002Q2,1,Central,20-24,0.255794519537093,0.24557387052428695,0.26621173799695474
CY2002Q2,1,Central,25-29,0.23726632541645748,0.22715332735252017,0.24743317271494938
CY2002Q2,1,Central,30-34,0.20513978898533552,0.19533631240033236,0.21528155761931303
CY2002Q2,1,Central,35-39,0.15568385419989003,0.1469644395494074,0.16475420726347412
CY2002Q2,1,Central,40-44,0.0932487010265346,0.0863738354256754,0.10045832259877188
CY2002Q2,1,Central,45-49,0.038372915936935204,0.03347335925389599,0.04343994149022589
CY2003Q2,1,Central,15-19,0.16602225976193768,0.15896292283341826,0.17314932935539054
CY2003Q2,1,Central,20-24,0.3123654777643208,0.3005984544270219,0.3243375703238051
CY2003Q2,1,Central,25-29,0.28501167266531124,0.27379043166199185,0.296119524783156
CY2003Q2,1,Central,30-34,0.24406211705886888,0.23310071069468213,0.2545597212590764
CY2003Q2,1,Central,35-39,0.18340116780720817,0.17401685229266667,0.19308034612673042
CY2003Q2,1,Central,40-44,0.1074383348141188,0.09968175006876541,0.11544132286332397
CY2003Q2,1,Central,45-49,0.0436043552873108,0.0382497728198197,0.0492903273651301
CY2004Q2,1,Central,15-19,0.16651706108151748,0.1594017542789972,0.17342695836173436
CY2004Q2,1,Central,20-24,0.3115803774788283,0.30043468243654875,0.32264903089765534
CY2004Q2,1,Central,25-29,0.29099211728746455,0.27982741952835427,0.301977402628746
CY2004Q2,1,Central,30-34,0.2517001394986646,0.24038813966811812,0.2626658150067188
CY2004Q2,1,Central,35-39,0.19040223829212483,0.18074063028442475,0.2004423462922207
CY2004Q2,1,Central,40-44,0.10960140736059781,0.10193279575813147,0.11732612289356059
CY2004Q2,1,Central,45-49,0.04397255828088083,0.03857761607198492,0.04965899554423168
CY2005Q2,1,Central,15-19,0.15628864173493914,0.14948395708298992,0.1633056578502363
CY2005Q2,1,Central,20-24,0.2897549423445941,0.27834522974559583,0.3014926843576966
CY2005Q2,1,Central,25-29,0.2673765303993536,0.25635958307314766,0.2786228609889331
CY2005Q2,1,Central,30-34,0.2310887248892593,0.22005785022866056,0.24228813776327265
CY2005Q2,1,Central,35-39,0.1756811640203722,0.16532960101450456,0.18559173860315137
CY2005Q2,1,Central,40-44,0.09979396896277322,0.0923339155701634,0.1073879013823987
CY2005Q2,1,Central,45-49,0.04014099266917887,0.03509049566224032,0.04541695826267632
CY2006Q2,1,Central,15-19,0.14514309087240224,0.13900641919323947,0.15150733400208338
CY2006Q2,1,Central,20-24,0.2668247281110071,0.25654897622734146,0.27732095841859844
CY2006Q2,1,Central,25-29,0.24637686838389716,0.23595819512036062,0.25637364424725234
CY2006Q2,1,Central,30-34,0.21397259657186785,0.2041222826803696,0.22420503693788832
CY2006Q2,1,Central,35-39,0.16418654813240552,0.15577778041326718,0.17345781111873332
CY2006Q2,1,Central,40-44,0.09354021148292455,0.08675023083477065,0.1004105245731384
CY2006Q2,1,Central,45-49,0.03757293004788184,0.0328557123064569,0.0425074705094393
CY2007Q2,1,Central,15-19,0.14619821804457084,0.1399603348845357,0.1524981944671242
CY2007Q2,1,Central,20-24,0.26998709491683587,0.2603360866165018,0.2799668405344749
CY2007Q2,1,Central,25-29,0.24962046097152651,0.23975019632537245,0.2592242947215383
CY2007Q2,1,Central,30-34,0.21777599539654144,0.20830049978934936,0.2271875542591151
CY2007Q2,1,Central,35-39,0.16909318690781266,0.16070913631611325,0.17804383325856696
CY2007Q2,1,Central,40-44,0.09596349798637907,0.08909162082064598,0.10309194656250495
CY2007Q2,1,Central,45-49,0.03849310831819961,0.0336811731329695,0.04340518117548726
CY2008Q2,1,Central,15-19,0.13887782491119277,0.13338925807791938,0.14458216473128524
CY2008Q2,1,Central,20-24,0.2609631773066018,0.25206704321937795,0.27040702606301287
CY2008Q2,1,Central,25-29,0.24056067874475223,0.23185738950084947,0.24908297212652922
CY2008Q2,1,Central,30-34,0.2110332664865649,0.20234291423826575,0.219972077013925
CY2008Q2,1,Central,35-39,0.1644101285438255,0.15652709278608587,0.1724060984411205
CY2008Q2,1,Central,40-44,0.0927043492577696,0.08618134150055594,0.09942473425480204
CY2008Q2,1,Central,45-49,0.037056991209407905,0.032536101118088884,0.0416850004954908
CY2009Q2,1,Central,15-19,0.1325761611356216,0.12711329605729496,0.13807002019939182
CY2009Q2,1,Central,20-24,0.25564399494461915,0.24670100704864212,0.2644669412000054
CY2009Q2,1,Central,25-29,0.23500988823472466,0.22675124399368085,0.2428860048937635
CY2009Q2,1,Central,30-34,0.20924428679103665,0.2004567493013421,0.21768304990650883
CY2009Q2,1,Central,35-39,0.16171964015943624,0.1541336891457636,0.16961149468131811
CY2009Q2,1,Central,40-44,0.089347446476591,0.08324923966038782,0.09544853335274063
CY2009Q2,1,Central,45-49,0.035455873038735417,0.031263834989189575,0.03991307383546477
CY2010Q2,1,Central,15-19,0.13216792092817642,0.12682338995600645,0.13768267903746678
CY2010Q2,1,Central,20-24,0.2545103831626221,0.24548311250709665,0.2636282128790346
CY2010Q2,1,Central,25-29,0.23072342308951727,0.22245278629035514,0.23926688286882508
CY2010Q2,1,Central,30-34,0.20150284582532876,0.19286612687881768,0.20964409490696898
CY2010Q2,1,Central,35-39,0.15077679543530553,0.14316890112982245,0.1584916897634926
CY2010Q2,1,Central,40-44,0.0821005105856777,0.07633151159664969,0.08779898042038883
CY2010Q2,1,Central,45-49,0.0325434806752309,0.02854409730585064,0.036589578642488824
CY2011Q2,1,Central,15-19,0.1316858410165267,0.12551410902810653,0.13801336771842052
CY2011Q2,1,Central,20-24,0.2508344485725794,0.24076676961899052,0.26103706982672764
CY2011Q2,1,Central,25-29,0.2253278002596007,0.21582674230841797,0.23476224102133542
CY2011Q2,1,Central,30-34,0.193812542759925,0.18461103202437856,0.20300488988651388
CY2011Q2,1,Central,35-39,0.1419616212339706,0.13413136699629796,0.15029292248926868
CY2011Q2,1,Central,40-44,0.07694818413130594,0.071247650520334,0.0826400286575319
CY2011Q2,1,Central,45-49,0.030572365969370886,0.026717940591065293,0.03457289782304857
CY2012Q2,1,Central,15-19,0.1309715685250891,0.12495329481527144,0.13725955153012667
CY2012Q2,1,Central,20-24,0.24976187020639448,0.23916326847667566,0.2601720205029245
CY2012Q2,1,Central,25-29,0.22146309044882084,0.21217847191919706,0.23083999877532171
CY2012Q2,1,Central,30-34,0.1868314332361713,0.1779568780190184,0.1957459105100551
CY2012Q2,1,Central,35-39,0.13589686252433233,0.12856743098793036,0.1436677429492789
CY2012Q2,1,Central,40-44,0.07338214771598268,0.06789952746294145,0.07896041109600813
CY2012Q2,1,Central,45-49,0.029274219949978142,0.025555353067180885,0.03311928515747575
CY2013Q2,1,Central,15-19,0.1221085161706841,0.11647324136221053,0.1279463474312281
CY2013Q2,1,Central,20-24,0.2310500473291613,0.22160046538711356,0.24068346526904408
CY2013Q2,1,Central,25-29,0.20362284370587752,0.19512048767613757,0.21208744893084466
CY2013Q2,1,Central,30-34,0.17153059133344636,0.16315646708109988,0.17994095809243082
CY2013Q2,1,Central,35-39,0.12514099005439244,0.11819353911447013,0.13238758771978895
CY2013Q2,1,Central,40-44,0.06701081757117935,0.06176855354186267,0.07210170035410579
CY2013Q2,1,Central,45-49,0.026551823710547973,0.023329467523584908,0.030019558380635265
CY2014Q2,1,Central,15-19,0.12103966943016206,0.11527046055849292,0.12685703084773847
CY2014Q2,1,Central,20-24,0.22377646052312106,0.2144108751948776,0.2331008647668065
CY2014Q2,1,Central,25-29,0.19457288772341436,0.1861285591829916,0.20285423477121584
CY2014Q2,1,Central,30-34,0.1622136001361232,0.15414999387400677,0.17032016723822693
CY2014Q2,1,Central,35-39,0.11676894942645673,0.10988440251691849,0.12375578921794826
CY2014Q2,1,Central,40-44,0.0619961501791305,0.056891291527361575,0.06712251815855688
CY2014Q2,1,Central,45-49,0.024575357224642415,0.021331586277239488,0.027844108540689784
CY2015Q2,1,Central,15-19,0.11811633839117783,0.11202184841960025,0.12418525917579562
CY2015Q2,1,Central,20-24,0.21401338766040612,0.2041114621490074,0.22402972412204594
CY2015Q2,1,Central,25-29,0.18491663468822356,0.1755573037648726,0.1940759531979424
CY2015Q2,1,Central,30-34,0.15390931704973979,0.14553095933870816,0.16220918546000343
CY2015Q2,1,Central,35-39,0.11020529355630504,0.10318724623252963,0.11728428618782773
CY2015Q2,1,Central,40-44,0.05894189176775002,0.05395040264116985,0.06403945577890686
CY2015Q2,1,Central,45-49,0.023377687140787657,0.02018702492752681,0.026625117265320596
CY2016Q2,1,Central,15-19,0.11832543700086554,0.1080670946335028,0.12858059668125543
CY2016Q2,1,Central,20-24,0.21496953879615188,0.19861426201473717,0.23189724729673963
CY2016Q2,1,Central,25-29,0.1862313043228539,0.1712567448545592,0.20102484081196656
CY2016Q2,1,Central,30-34,0.15403731720204697,0.14157925067372318,0.16687221644012368
CY2016Q2,1,Central,35-39,0.1099231069849623,0.10018398065477846,0.12072310880681458
CY2016Q2,1,Central,40-44,0.05959206501503,0.05278073273396336,0.06667918149935398
CY2016Q2,1,Central,45-49,0.023723197077996035,0.020014348787617767,0.027576730133357336
CY2017Q2,1,Central,15-19,0.12061997373303507,0.10203565034900716,0.1397941671522862
CY2017Q2,1,Central,20-24,0.220389664028047,0.18839391576960918,0.25305714766501625
CY2017Q2,1,Central,25-29,0.1910255818177295,0.16387682061759612,0.21967360624466947
CY2017Q2,1,Central,30-34,0.1588707405233707,0.13604622927201754,0.18284582724599308
CY2017Q2,1,Central,35-39,0.11420470688770856,0.09752599038537899,0.1318408685944008
CY2017Q2,1,Central,40-44,0.06226407694523307,0.05210434263554746,0.07283072153728405
CY2017Q2,1,Central,45-49,0.024889608815364853,0.01992271134653864,0.03000805021777641
CY2018Q2,1,Central,15-19,0.12323199601539271,0.1003688231318545,0.1472958771213769
CY2018Q2,1,Central,20-24,0.22488123304456242,0.18573176675955066,0.26756092111162677
CY2018Q2,1,Central,25-29,0.19638569760835586,0.16231142460264592,0.2323998180018063
CY2018Q2,1,Central,30-34,0.16338559041088108,0.13487367847447113,0.19385919917975053
CY2018Q2,1,Central,35-39,0.1186059874429728,0.09706919636777328,0.1403362279724625
CY2018Q2,1,Central,40-44,0.06450594551104316,0.052061661770184446,0.07800396577187055
CY2018Q2,1,Central,45-49,0.025962967186347243,0.020046296310628563,0.032068201702377994
CY2019Q2,1,Central,15-19,0.12456161914549893,0.09857782626773792,0.15300717194412583
CY2019Q2,1,Central,20-24,0.22936903720975227,0.18373344618724263,0.27844603948433694
CY2019Q2,1,Central,25-29,0.2002187090795417,0.161963537575055,0.24160019556924872
CY2019Q2,1,Central,30-34,0.16655156231012785,0.13445672913800316,0.20261267770381425
CY2019Q2,1,Central,35-39,0.1210757349359334,0.0972781118780779,0.14701455183176282
CY2019Q2,1,Central,40-44,0.06651707140126822,0.05295696655399092,0.08167908059504479
CY2019Q2,1,Central,45-49,0.02682860256381505,0.020461852239021215,0.03361800511397192
CY2020Q2,1,Central,15-19,0.12509132089372393,0.09682521645486863,0.15720314779203087
CY2020Q2,1,Central,20-24,0.23123126458941057,0.1814827174000091,0.28624931650372054
CY2020Q2,1,Central,25-29,0.20333680576426677,0.16020642226330628,0.2494036515402484
CY2020Q2,1,Central,30-34,0.16881356889315055,0.13293182690013716,0.2097178124640483
CY2020Q2,1,Central,35-39,0.1229724464252866,0.09662727984005692,0.15232088151737605
CY2020Q2,1,Central,40-44,0.06803074317102936,0.05292996968094289,0.08490068771362912
CY2020Q2,1,Central,45-49,0.027400642336098444,0.02049741206136221,0.03500299383332551
CY2000Q2,1,Southern,15-19,0.18979695730824828,0.18181994566141405,0.1979237184759399
CY2000Q2,1,Southern,20-24,0.2910938138401543,0.28055986544648837,0.30183908999728626
CY2000Q2,1,Southern,25-29,0.2563862399847967,0.2470323884163523,0.2663657590127745
CY2000Q2,1,Southern,30-34,0.21278828560581686,0.20344984059117252,0.2222662102753691
CY2000Q2,1,Southern,35-39,0.16061118079753695,0.15246005112626748,0.1688434804729531
CY2000Q2,1,Southern,40-44,0.0976952270491534,0.09111444677683964,0.10473905565936362
CY2000Q2,1,Southern,45-49,0.04268113118402354,0.037766673417646356,0.04786204633337466
CY2001Q2,1,Southern,15-19,0.17125688360660152,0.16409078994717274,0.17872075640443585
CY2001Q2,1,Southern,20-24,0.25871869392815827,0.24895953123421058,0.2690085733726035
CY2001Q2,1,Southern,25-29,0.2286236215725782,0.21942888699728247,0.23837810158671657
CY2001Q2,1,Southern,30-34,0.19323426126784096,0.18415689771684796,0.20242743852972916
CY2001Q2,1,Southern,35-39,0.1472399186593879,0.13950833583594482,0.15500598365216142
CY2001Q2,1,Southern,40-44,0.08902953975060432,0.08275069439431582,0.095857416913043
CY2001Q2,1,Southern,45-49,0.03868841657949436,0.034150473593590774,0.043559961677208936
CY2002Q2,1,Southern,15-19,0.15612331072768254,0.1498157782181478,0.16279220054069704
CY2002Q2,1,Southern,20-24,0.23887411309351048,0.23013729153618215,0.24821227687626216
CY2002Q2,1,Southern,25-29,0.21498824619346615,0.20627951431032104,0.22364115707279475
CY2002Q2,1,Southern,30-34,0.18339534452380468,0.17523873931845813,0.19187540577090795
CY2002Q2,1,Southern,35-39,0.14018307075938025,0.13286830151430903,0.14756865785442894
CY2002Q2,1,Southern,40-44,0.08430841104491923,0.07849710698182791,0.09034017721892845
CY2002Q2,1,Southern,45-49,0.036444664936373106,0.03209472157887101,0.04090555899609792
CY2003Q2,1,Southern,15-19,0.1928650342575332,0.18523755835043046,0.20058613076255674
CY2003Q2,1,Southern,20-24,0.2932547727277269,0.2830275153065581,0.3036106227988338
CY2003Q2,1,Southern,25-29,0.25914237726162553,0.249841078015185,0.2687902391205177
CY2003Q2,1,Southern,30-34,0.2187998933592341,0.20968009648287927,0.2283869619202059
CY2003Q2,1,Southern,35-39,0.1658109524966817,0.15779892479214092,0.17405079445876365
CY2003Q2,1,Southern,40-44,0.09759334620585375,0.09105081786554511,0.10427910894095765
CY2003Q2,1,Southern,45-49,0.04161432324777614,0.036883790292037415,0.046615341781709806
CY2004Q2,1,Southern,15-19,0.19363528217149842,0.18585713475666502,0.20172170146810184
CY2004Q2,1,Southern,20-24,0.29321873477562516,0.283189378643336,0.30351882562130733
CY2004Q2,1,Southern,25-29,0.26570785543203757,0.2559045712375065,0.2754432164679565
CY2004Q2,1,Southern,30-34,0.22668874283429943,0.2171077018721339,0.23637330464171713
CY2004Q2,1,Southern,35-39,0.17240161104776064,0.16418197466970305,0.18142560416607686
CY2004Q2,1,Southern,40-44,0.09964986988561375,0.0933096337243433,0.10636604012419425
CY2004Q2,1,Southern,45-49,0.0421324248741529,0.037305968739730175,0.04712233339944327
CY2005Q2,1,Southern,15-19,0.1828453403678938,0.17475598343604473,0.19132329057077127
