area_id,sex,age_group,calendar_quarter,art_current,art_new
MWI_4_8,both,Y000_014,CY2017Q3,673,32
MWI_4_8,both,Y015_999,CY2017Q3,10550,497
MWI_4_8,both,Y000_014,CY2017Q4,686,27
MWI_4_8,both,Y015_999,CY2017Q4,10743,420
MWI_4_8,both,Y000_014,CY2018Q1,692,32
MWI_4_8,both,Y015_999,CY2018Q1,10835,509
MWI_4_8,both,Y000_014,CY2018Q2,749,33
MWI_4_8,both,Y015_999,CY2018Q2,11729,510
MWI_4_8,both,Y000_014,CY2018Q3,722,29
MWI_4_8,both,Y015_999,CY2018Q3,11312,457
MWI_4_8,both,Y000_014,CY2018Q4,724,26
MWI_4_8,both,Y015_999,CY2018Q4,11342,405
MWI_4_32,both,Y000_014,CY2011Q1,386,27
MWI_4_32,both,Y015_999,CY2011Q1,6043,426
MWI_4_32,both,Y000_014,CY2011Q2,398,26
MWI_4_32,both,Y015_999,CY2011Q2,6241,404
MWI_4_32,both,Y000_014,CY2011Q3,416,36
MWI_4_32,both,Y015_999,CY2011Q3,6510,561
MWI_4_32,both,Y000_014,CY2011Q4,450,62
MWI_4_32,both,Y015_999,CY2011Q4,7058,969
MWI_4_32,both,Y000_014,CY2012Q1,493,54
MWI_4_32,both,Y015_999,CY2012Q1,7719,839
MWI_4_32,both,Y000_014,CY2012Q2,515,39
MWI_4_32,both,Y015_999,CY2012Q2,8066,610
MWI_4_32,both,Y000_014,CY2012Q3,547,57
MWI_4_32,both,Y015_999,CY2012Q3,8572,897
MWI_4_32,both,Y000_014,CY2012Q4,584,46
MWI_4_32,both,Y015_999,CY2012Q4,9142,728
MWI_4_32,both,Y000_014,CY2013Q1,619,50
MWI_4_32,both,Y015_999,CY2013Q1,9690,781
MWI_4_32,both,Y000_014,CY2013Q2,659,55
MWI_4_32,both,Y015_999,CY2013Q2,10332,856
MWI_4_32,both,Y000_014,CY2013Q3,696,55
MWI_4_32,both,Y015_999,CY2013Q3,10898,866
MWI_4_32,both,Y000_014,CY2013Q4,714,48
MWI_4_32,both,Y015_999,CY2013Q4,11183,759
MWI_4_32,both,Y000_014,CY2014Q1,758,51
MWI_4_32,both,Y015_999,CY2014Q1,11874,794
MWI_4_32,both,Y000_014,CY2014Q2,766,51
MWI_4_32,both,Y015_999,CY2014Q2,11996,807
MWI_4_32,both,Y000_014,CY2014Q3,806,47
MWI_4_32,both,Y015_999,CY2014Q3,12633,737
MWI_4_32,both,Y000_014,CY2014Q4,824,44
MWI_4_32,both,Y015_999,CY2014Q4,12905,693
MWI_4_32,both,Y000_014,CY2015Q1,833,43
MWI_4_32,both,Y015_999,CY2015Q1,13057,669
MWI_4_32,both,Y000_014,CY2015Q2,876,52
MWI_4_32,both,Y015_999,CY2015Q2,13721,820
MWI_4_32,both,Y000_014,CY2015Q3,923,57
MWI_4_32,both,Y015_999,CY2015Q3,14462,892
MWI_4_32,both,Y000_014,CY2015Q4,945,45
MWI_4_32,both,Y015_999,CY2015Q4,14809,706
MWI_4_32,both,Y000_014,CY2016Q1,970,51
MWI_4_32,both,Y015_999,CY2016Q1,15189,795
MWI_4_32,both,Y000_014,CY2016Q2,979,48
MWI_4_32,both,Y015_999,CY2016Q2,15338,750
MWI_4_32,both,Y000_014,CY2016Q3,1051,81
MWI_4_32,both,Y015_999,CY2016Q3,16458,1269
MWI_4_32,both,Y000_014,CY2016Q4,1038,60
MWI_4_32,both,Y015_999,CY2016Q4,16269,934
MWI_4_32,both,Y000_014,CY2017Q1,1092,60
MWI_4_32,both,Y015_999,CY2017Q1,17106,948
MWI_4_32,both,Y000_014,CY2017Q2,1143,56
MWI_4_32,both,Y015_999,CY2017Q2,17913,873
MWI_4_32,both,Y000_014,CY2017Q3,1098,52
MWI_4_32,both,Y015_999,CY2017Q3,17203,813
MWI_4_32,both,Y000_014,CY2017Q4,1203,48
MWI_4_32,both,Y015_999,CY2017Q4,18846,749
MWI_4_32,both,Y000_014,CY2018Q1,1231,57
MWI_4_32,both,Y015_999,CY2018Q1,19281,891
MWI_4_32,both,Y000_014,CY2018Q2,1238,54
MWI_4_32,both,Y015_999,CY2018Q2,19403,838
MWI_4_32,both,Y000_014,CY2018Q3,1261,56
MWI_4_32,both,Y015_999,CY2018Q3,19757,877
MWI_4_32,both,Y000_014,CY2018Q4,1288,48
MWI_4_32,both,Y015_999,CY2018Q4,20186,748
MWI_4_17,both,Y000_014,CY2011Q1,463,36
MWI_4_17,both,Y015_999,CY2011Q1,7253,569
MWI_4_17,both,Y000_014,CY2011Q2,483,32
MWI_4_17,both,Y015_999,CY2011Q2,7565,502
MWI_4_17,both,Y000_014,CY2011Q3,507,39
MWI_4_17,both,Y015_999,CY2011Q3,7946,613
MWI_4_17,both,Y000_014,CY2011Q4,555,66
MWI_4_17,both,Y015_999,CY2011Q4,8700,1035
MWI_4_17,both,Y000_014,CY2012Q1,599,69
MWI_4_17,both,Y015_999,CY2012Q1,9387,1087
MWI_4_17,both,Y000_014,CY2012Q2,646,56
MWI_4_17,both,Y015_999,CY2012Q2,10125,881
MWI_4_17,both,Y000_014,CY2012Q3,701,64
MWI_4_17,both,Y015_999,CY2012Q3,10981,1010
MWI_4_17,both,Y000_014,CY2012Q4,730,46
MWI_4_17,both,Y015_999,CY2012Q4,11435,717
MWI_4_17,both,Y000_014,CY2013Q1,777,57
MWI_4_17,both,Y015_999,CY2013Q1,12175,886
MWI_4_17,both,Y000_014,CY2013Q2,793,47
MWI_4_17,both,Y015_999,CY2013Q2,12418,739
MWI_4_17,both,Y000_014,CY2013Q3,841,51
MWI_4_17,both,Y015_999,CY2013Q3,13172,792
MWI_4_17,both,Y000_014,CY2013Q4,872,42
MWI_4_17,both,Y015_999,CY2013Q4,13658,661
MWI_4_17,both,Y000_014,CY2014Q1,890,47
MWI_4_17,both,Y015_999,CY2014Q1,13945,737
MWI_4_17,both,Y000_014,CY2014Q2,928,49
MWI_4_17,both,Y015_999,CY2014Q2,14545,767
MWI_4_17,both,Y000_014,CY2014Q3,966,52
MWI_4_17,both,Y015_999,CY2014Q3,15136,814
MWI_4_17,both,Y000_014,CY2014Q4,999,50
MWI_4_17,both,Y015_999,CY2014Q4,15652,786
MWI_4_17,both,Y000_014,CY2015Q1,1026,42
MWI_4_17,both,Y015_999,CY2015Q1,16069,652
MWI_4_17,both,Y000_014,CY2015Q2,1054,44
MWI_4_17,both,Y015_999,CY2015Q2,16509,683
MWI_4_17,both,Y000_014,CY2015Q3,1083,50
MWI_4_17,both,Y015_999,CY2015Q3,16963,786
MWI_4_17,both,Y000_014,CY2015Q4,1100,51
MWI_4_17,both,Y015_999,CY2015Q4,17241,796
MWI_4_17,both,Y000_014,CY2016Q1,1166,60
MWI_4_17,both,Y015_999,CY2016Q1,18271,943
MWI_4_17,both,Y000_014,CY2016Q2,1191,63
MWI_4_17,both,Y015_999,CY2016Q2,18658,982
MWI_4_17,both,Y000_014,CY2016Q3,1265,85
MWI_4_17,both,Y015_999,CY2016Q3,19813,1337
MWI_4_17,both,Y000_014,CY2016Q4,1317,60
MWI_4_17,both,Y015_999,CY2016Q4,20626,934
MWI_4_17,both,Y000_014,CY2017Q1,1342,70
MWI_4_17,both,Y015_999,CY2017Q1,21026,1099
MWI_4_17,both,Y000_014,CY2017Q2,1357,64
MWI_4_17,both,Y015_999,CY2017Q2,21253,995
MWI_4_17,both,Y000_014,CY2017Q3,1436,56
MWI_4_17,both,Y015_999,CY2017Q3,22503,876
MWI_4_17,both,Y000_014,CY2017Q4,1455,46
MWI_4_17,both,Y015_999,CY2017Q4,22793,728
MWI_4_17,both,Y000_014,CY2018Q1,1529,58
MWI_4_17,both,Y015_999,CY2018Q1,23958,904
MWI_4_17,both,Y000_014,CY2018Q2,1532,52
MWI_4_17,both,Y015_999,CY2018Q2,24006,819
MWI_4_17,both,Y000_014,CY2018Q3,1546,61
MWI_4_17,both,Y015_999,CY2018Q3,24226,948
MWI_4_17,both,Y000_014,CY2018Q4,1575,46
MWI_4_17,both,Y015_999,CY2018Q4,24670,717
MWI_4_10,both,Y000_014,CY2011Q1,128,12
MWI_4_10,both,Y015_999,CY2011Q1,2006,183
MWI_4_10,both,Y000_014,CY2011Q2,144,8
MWI_4_10,both,Y015_999,CY2011Q2,2254,125
MWI_4_10,both,Y000_014,CY2011Q3,140,9
MWI_4_10,both,Y015_999,CY2011Q3,2186,145
MWI_4_10,both,Y000_014,CY2011Q4,146,14
MWI_4_10,both,Y015_999,CY2011Q4,2282,219
MWI_4_10,both,Y000_014,CY2012Q1,153,12
MWI_4_10,both,Y015_999,CY2012Q1,2403,180
MWI_4_10,both,Y000_014,CY2012Q2,153,9
MWI_4_10,both,Y015_999,CY2012Q2,2395,136
MWI_4_10,both,Y000_014,CY2012Q3,161,8
MWI_4_10,both,Y015_999,CY2012Q3,2530,132
MWI_4_10,both,Y000_014,CY2012Q4,166,8
MWI_4_10,both,Y015_999,CY2012Q4,2608,133
MWI_4_10,both,Y000_014,CY2013Q1,173,9
MWI_4_10,both,Y015_999,CY2013Q1,2704,140
MWI_4_10,both,Y000_014,CY2013Q2,175,6
MWI_4_10,both,Y015_999,CY2013Q2,2747,100
MWI_4_10,both,Y000_014,CY2013Q3,180,8
MWI_4_10,both,Y015_999,CY2013Q3,2824,121
MWI_4_10,both,Y000_014,CY2013Q4,183,6
MWI_4_10,both,Y015_999,CY2013Q4,2864,86
MWI_4_10,both,Y000_014,CY2014Q1,186,9
MWI_4_10,both,Y015_999,CY2014Q1,2907,149
MWI_4_10,both,Y000_014,CY2014Q2,190,6
MWI_4_10,both,Y015_999,CY2014Q2,2981,102
MWI_4_10,both,Y000_014,CY2014Q3,197,8
MWI_4_10,both,Y015_999,CY2014Q3,3079,118
MWI_4_10,both,Y000_014,CY2014Q4,203,8
MWI_4_10,both,Y015_999,CY2014Q4,3187,131
MWI_4_10,both,Y000_014,CY2015Q1,208,8
MWI_4_10,both,Y015_999,CY2015Q1,3261,122
MWI_4_10,both,Y000_014,CY2015Q2,212,7
MWI_4_10,both,Y015_999,CY2015Q2,3320,115
MWI_4_10,both,Y000_014,CY2015Q3,214,6
MWI_4_10,both,Y015_999,CY2015Q3,3360,99
MWI_4_10,both,Y000_014,CY2015Q4,225,7
MWI_4_10,both,Y015_999,CY2015Q4,3522,111
MWI_4_10,both,Y000_014,CY2016Q1,222,7
MWI_4_10,both,Y015_999,CY2016Q1,3486,107
MWI_4_10,both,Y000_014,CY2016Q2,230,8
MWI_4_10,both,Y015_999,CY2016Q2,3605,128
MWI_4_10,both,Y000_014,CY2016Q3,239,14
MWI_4_10,both,Y015_999,CY2016Q3,3745,212
MWI_4_10,both,Y000_014,CY2016Q4,240,10
MWI_4_10,both,Y015_999,CY2016Q4,3767,162
MWI_4_10,both,Y000_014,CY2017Q1,256,11
MWI_4_10,both,Y015_999,CY2017Q1,4003,179
MWI_4_10,both,Y000_014,CY2017Q2,256,7
MWI_4_10,both,Y015_999,CY2017Q2,4014,105
MWI_4_10,both,Y000_014,CY2017Q3,260,8
MWI_4_10,both,Y015_999,CY2017Q3,4075,127
MWI_4_10,both,Y000_014,CY2017Q4,263,8
MWI_4_10,both,Y015_999,CY2017Q4,4122,119
MWI_4_10,both,Y000_014,CY2018Q1,267,10
MWI_4_10,both,Y015_999,CY2018Q1,4191,150
MWI_4_10,both,Y000_014,CY2018Q2,271,10
MWI_4_10,both,Y015_999,CY2018Q2,4253,149
MWI_4_10,both,Y000_014,CY2018Q3,272,9
MWI_4_10,both,Y015_999,CY2018Q3,4266,143
MWI_4_10,both,Y000_014,CY2018Q4,277,8
MWI_4_10,both,Y015_999,CY2018Q4,4332,131
MWI_4_23,both,Y000_014,CY2011Q1,332,47
MWI_4_23,both,Y015_999,CY2011Q1,5194,731
MWI_4_23,both,Y000_014,CY2011Q2,360,42
MWI_4_23,both,Y015_999,CY2011Q2,5638,653
MWI_4_23,both,Y000_014,CY2011Q3,379,71
MWI_4_23,both,Y015_999,CY2011Q3,5936,1105
MWI_4_23,both,Y000_014,CY2011Q4,511,89
MWI_4_23,both,Y015_999,CY2011Q4,8003,1397
MWI_4_23,both,Y000_014,CY2012Q1,597,110
MWI_4_23,both,Y015_999,CY2012Q1,9353,1718
MWI_4_23,both,Y000_014,CY2012Q2,682,100
MWI_4_23,both,Y015_999,CY2012Q2,10688,1574
MWI_4_23,both,Y000_014,CY2012Q3,764,101
MWI_4_23,both,Y015_999,CY2012Q3,11966,1575
MWI_4_23,both,Y000_014,CY2012Q4,823,80
MWI_4_23,both,Y015_999,CY2012Q4,12895,1261
MWI_4_23,both,Y000_014,CY2013Q1,894,81
MWI_4_23,both,Y015_999,CY2013Q1,14002,1276
MWI_4_23,both,Y000_014,CY2013Q2,972,84
MWI_4_23,both,Y015_999,CY2013Q2,15221,1315
MWI_4_23,both,Y000_014,CY2013Q3,1041,74
MWI_4_23,both,Y015_999,CY2013Q3,16316,1152
MWI_4_23,both,Y000_014,CY2013Q4,1082,65
MWI_4_23,both,Y015_999,CY2013Q4,16944,1018
MWI_4_23,both,Y000_014,CY2014Q1,1129,55
MWI_4_23,both,Y015_999,CY2014Q1,17683,860
MWI_4_23,both,Y000_014,CY2014Q2,1212,77
MWI_4_23,both,Y015_999,CY2014Q2,18983,1206
MWI_4_23,both,Y000_014,CY2014Q3,1211,77
MWI_4_23,both,Y015_999,CY2014Q3,18975,1199
MWI_4_23,both,Y000_014,CY2014Q4,1234,59
MWI_4_23,both,Y015_999,CY2014Q4,19340,918
MWI_4_23,both,Y000_014,CY2015Q1,1284,57
MWI_4_23,both,Y015_999,CY2015Q1,20118,894
MWI_4_23,both,Y000_014,CY2015Q2,1344,67
MWI_4_23,both,Y015_999,CY2015Q2,21051,1045
MWI_4_23,both,Y000_014,CY2015Q3,1394,65
MWI_4_23,both,Y015_999,CY2015Q3,21832,1025
MWI_4_23,both,Y000_014,CY2015Q4,1413,52
MWI_4_23,both,Y015_999,CY2015Q4,22132,811
MWI_4_23,both,Y000_014,CY2016Q1,1405,59
MWI_4_23,both,Y015_999,CY2016Q1,22017,927
MWI_4_23,both,Y000_014,CY2016Q2,1475,64
MWI_4_23,both,Y015_999,CY2016Q2,23115,1007
MWI_4_23,both,Y000_014,CY2016Q3,1561,102
MWI_4_23,both,Y015_999,CY2016Q3,24453,1597
MWI_4_23,both,Y000_014,CY2016Q4,1579,67
MWI_4_23,both,Y015_999,CY2016Q4,24740,1043
MWI_4_23,both,Y000_014,CY2017Q1,1632,87
MWI_4_23,both,Y015_999,CY2017Q1,25570,1362
MWI_4_23,both,Y000_014,CY2017Q2,1759,83
MWI_4_23,both,Y015_999,CY2017Q2,27552,1306
MWI_4_23,both,Y000_014,CY2017Q3,1793,68
MWI_4_23,both,Y015_999,CY2017Q3,28084,1063
MWI_4_23,both,Y000_014,CY2017Q4,1773,58
MWI_4_23,both,Y015_999,CY2017Q4,27775,912
MWI_4_23,both,Y000_014,CY2018Q1,1876,73
MWI_4_23,both,Y015_999,CY2018Q1,29387,1143
MWI_4_23,both,Y000_014,CY2018Q2,1914,59
MWI_4_23,both,Y015_999,CY2018Q2,29981,930
MWI_4_23,both,Y000_014,CY2018Q3,1949,56
MWI_4_23,both,Y015_999,CY2018Q3,30527,880
MWI_4_23,both,Y000_014,CY2018Q4,1976,56
MWI_4_23,both,Y015_999,CY2018Q4,30962,883
MWI_4_3,both,Y000_014,CY2011Q1,235,14
MWI_4_3,both,Y015_999,CY2011Q1,3679,226
MWI_4_3,both,Y000_014,CY2011Q2,243,13
MWI_4_3,both,Y015_999,CY2011Q2,3800,205
MWI_4_3,both,Y000_014,CY2011Q3,249,16
MWI_4_3,both,Y015_999,CY2011Q3,3902,257
MWI_4_3,both,Y000_014,CY2011Q4,273,17
MWI_4_3,both,Y015_999,CY2011Q4,4282,273
MWI_4_3,both,Y000_014,CY2012Q1,270,19
MWI_4_3,both,Y015_999,CY2012Q1,4226,294
MWI_4_3,both,Y000_014,CY2012Q2,260,13
MWI_4_3,both,Y015_999,CY2012Q2,4072,209
MWI_4_3,both,Y000_014,CY2012Q3,275,15
MWI_4_3,both,Y015_999,CY2012Q3,4307,228
MWI_4_3,both,Y000_014,CY2012Q4,288,15
MWI_4_3,both,Y015_999,CY2012Q4,4507,230
MWI_4_3,both,Y000_014,CY2013Q1,298,16
MWI_4_3,both,Y015_999,CY2013Q1,4668,254
MWI_4_3,both,Y000_014,CY2013Q2,295,13
MWI_4_3,both,Y015_999,CY2013Q2,4619,198
MWI_4_3,both,Y000_014,CY2013Q3,303,14
MWI_4_3,both,Y015_999,CY2013Q3,4745,217
MWI_4_3,both,Y000_014,CY2013Q4,322,15
MWI_4_3,both,Y015_999,CY2013Q4,5048,234
MWI_4_3,both,Y000_014,CY2014Q1,326,15
MWI_4_3,both,Y015_999,CY2014Q1,5115,241
MWI_4_3,both,Y000_014,CY2014Q2,330,18
MWI_4_3,both,Y015_999,CY2014Q2,5178,275
MWI_4_3,both,Y000_014,CY2014Q3,341,16
MWI_4_3,both,Y015_999,CY2014Q3,5343,250
MWI_4_3,both,Y000_014,CY2014Q4,359,20
MWI_4_3,both,Y015_999,CY2014Q4,5630,313
MWI_4_3,both,Y000_014,CY2015Q1,361,16
MWI_4_3,both,Y015_999,CY2015Q1,5648,256
MWI_4_3,both,Y000_014,CY2015Q2,365,13
MWI_4_3,both,Y015_999,CY2015Q2,5713,211
MWI_4_3,both,Y000_014,CY2015Q3,371,15
MWI_4_3,both,Y015_999,CY2015Q3,5806,235
MWI_4_3,both,Y000_014,CY2015Q4,403,18
MWI_4_3,both,Y015_999,CY2015Q4,6308,274
MWI_4_3,both,Y000_014,CY2016Q1,402,16
MWI_4_3,both,Y015_999,CY2016Q1,6291,256
MWI_4_3,both,Y000_014,CY2016Q2,399,16
MWI_4_3,both,Y015_999,CY2016Q2,6259,248
MWI_4_3,both,Y000_014,CY2016Q3,417,26
MWI_4_3,both,Y015_999,CY2016Q3,6534,415
MWI_4_3,both,Y000_014,CY2016Q4,426,21
MWI_4_3,both,Y015_999,CY2016Q4,6669,323
MWI_4_3,both,Y000_014,CY2017Q1,441,20
MWI_4_3,both,Y015_999,CY2017Q1,6908,309
MWI_4_3,both,Y000_014,CY2017Q2,437,18
MWI_4_3,both,Y015_999,CY2017Q2,6847,289
MWI_4_3,both,Y000_014,CY2017Q3,429,16
MWI_4_3,both,Y015_999,CY2017Q3,6715,252
MWI_4_3,both,Y000_014,CY2017Q4,446,20
MWI_4_3,both,Y015_999,CY2017Q4,6980,311
MWI_4_3,both,Y000_014,CY2018Q1,466,17
MWI_4_3,both,Y015_999,CY2018Q1,7299,272
MWI_4_3,both,Y000_014,CY2018Q2,462,16
MWI_4_3,both,Y015_999,CY2018Q2,7231,251
MWI_4_3,both,Y000_014,CY2018Q3,474,18
MWI_4_3,both,Y015_999,CY2018Q3,7420,284
MWI_4_3,both,Y000_014,CY2018Q4,499,18
MWI_4_3,both,Y015_999,CY2018Q4,7817,280
MWI_4_12,both,Y000_014,CY2011Q1,311,26
MWI_4_12,both,Y015_999,CY2011Q1,4878,410
MWI_4_12,both,Y000_014,CY2011Q2,329,23
MWI_4_12,both,Y015_999,CY2011Q2,5157,359
MWI_4_12,both,Y000_014,CY2011Q3,355,34
MWI_4_12,both,Y015_999,CY2011Q3,5560,532
MWI_4_12,both,Y000_014,CY2011Q4,390,51
MWI_4_12,both,Y015_999,CY2011Q4,6105,798
MWI_4_12,both,Y000_014,CY2012Q1,426,43
MWI_4_12,both,Y015_999,CY2012Q1,6666,666
MWI_4_12,both,Y000_014,CY2012Q2,450,31
MWI_4_12,both,Y015_999,CY2012Q2,7051,485
MWI_4_12,both,Y000_014,CY2012Q3,468,33
MWI_4_12,both,Y015_999,CY2012Q3,7328,515
MWI_4_12,both,Y000_014,CY2012Q4,478,30
MWI_4_12,both,Y015_999,CY2012Q4,7488,463
MWI_4_12,both,Y000_014,CY2013Q1,494,31
MWI_4_12,both,Y015_999,CY2013Q1,7747,478
MWI_4_12,both,Y000_014,CY2013Q2,516,30
MWI_4_12,both,Y015_999,CY2013Q2,8084,470
MWI_4_12,both,Y000_014,CY2013Q3,532,28
MWI_4_12,both,Y015_999,CY2013Q3,8337,432
MWI_4_12,both,Y000_014,CY2013Q4,542,23
MWI_4_12,both,Y015_999,CY2013Q4,8488,366
MWI_4_12,both,Y000_014,CY2014Q1,557,29
MWI_4_12,both,Y015_999,CY2014Q1,8732,451
MWI_4_12,both,Y000_014,CY2014Q2,575,39
MWI_4_12,both,Y015_999,CY2014Q2,9002,611
MWI_4_12,both,Y000_014,CY2014Q3,616,37
MWI_4_12,both,Y015_999,CY2014Q3,9648,584
MWI_4_12,both,Y000_014,CY2014Q4,638,31
MWI_4_12,both,Y015_999,CY2014Q4,9990,490
MWI_4_12,both,Y000_014,CY2015Q1,657,28
MWI_4_12,both,Y015_999,CY2015Q1,10301,446
MWI_4_12,both,Y000_014,CY2015Q2,674,30
MWI_4_12,both,Y015_999,CY2015Q2,10559,478
MWI_4_12,both,Y000_014,CY2015Q3,702,33
MWI_4_12,both,Y015_999,CY2015Q3,11006,524
MWI_4_12,both,Y000_014,CY2015Q4,714,29
MWI_4_12,both,Y015_999,CY2015Q4,11188,452
MWI_4_12,both,Y000_014,CY2016Q1,734,36
MWI_4_12,both,Y015_999,CY2016Q1,11494,566
MWI_4_12,both,Y000_014,CY2016Q2,760,36
MWI_4_12,both,Y015_999,CY2016Q2,11903,572
MWI_4_12,both,Y000_014,CY2016Q3,802,54
MWI_4_12,both,Y015_999,CY2016Q3,12572,850
MWI_4_12,both,Y000_014,CY2016Q4,823,38
MWI_4_12,both,Y015_999,CY2016Q4,12895,598
MWI_4_12,both,Y000_014,CY2017Q1,861,43
MWI_4_12,both,Y015_999,CY2017Q1,13487,680
MWI_4_12,both,Y000_014,CY2017Q2,871,44
MWI_4_12,both,Y015_999,CY2017Q2,13641,684
MWI_4_12,both,Y000_014,CY2017Q3,894,37
MWI_4_12,both,Y015_999,CY2017Q3,13998,578
MWI_4_12,both,Y000_014,CY2017Q4,920,39
MWI_4_12,both,Y015_999,CY2017Q4,14421,619
MWI_4_12,both,Y000_014,CY2018Q1,944,49
MWI_4_12,both,Y015_999,CY2018Q1,14783,768
MWI_4_12,both,Y000_014,CY2018Q2,955,38
MWI_4_12,both,Y015_999,CY2018Q2,14958,600
MWI_4_12,both,Y000_014,CY2018Q3,963,33
MWI_4_12,both,Y015_999,CY2018Q3,15089,524
MWI_4_12,both,Y000_014,CY2018Q4,976,35
MWI_4_12,both,Y015_999,CY2018Q4,15298,552
MWI_4_30,both,Y000_014,CY2011Q1,1177,74
MWI_4_30,both,Y015_999,CY2011Q1,18434,1167
MWI_4_30,both,Y000_014,CY2011Q2,1213,79
MWI_4_30,both,Y015_999,CY2011Q2,19002,1233
MWI_4_30,both,Y000_014,CY2011Q3,1301,85
MWI_4_30,both,Y015_999,CY2011Q3,20377,1324
MWI_4_30,both,Y000_014,CY2011Q4,1471,193
MWI_4_30,both,Y015_999,CY2011Q4,23044,3022
MWI_4_30,both,Y000_014,CY2012Q1,1630,126
MWI_4_30,both,Y015_999,CY2012Q1,25540,1980
MWI_4_30,both,Y000_014,CY2012Q2,1739,134
MWI_4_30,both,Y015_999,CY2012Q2,27239,2092
MWI_4_30,both,Y000_014,CY2012Q3,1870,129
MWI_4_30,both,Y015_999,CY2012Q3,29291,2029
MWI_4_30,both,Y000_014,CY2012Q4,1896,104
MWI_4_30,both,Y015_999,CY2012Q4,29696,1622
MWI_4_30,both,Y000_014,CY2013Q1,1966,112
MWI_4_30,both,Y015_999,CY2013Q1,30798,1762
MWI_4_30,both,Y000_014,CY2013Q2,2052,114
MWI_4_30,both,Y015_999,CY2013Q2,32156,1780
MWI_4_30,both,Y000_014,CY2013Q3,2141,98
MWI_4_30,both,Y015_999,CY2013Q3,33550,1530
MWI_4_30,both,Y000_014,CY2013Q4,2209,78
MWI_4_30,both,Y015_999,CY2013Q4,34605,1225
MWI_4_30,both,Y000_014,CY2014Q1,2279,89
MWI_4_30,both,Y015_999,CY2014Q1,35698,1396
MWI_4_30,both,Y000_014,CY2014Q2,2313,106
MWI_4_30,both,Y015_999,CY2014Q2,36232,1668
MWI_4_30,both,Y000_014,CY2014Q3,2374,93
MWI_4_30,both,Y015_999,CY2014Q3,37197,1457
MWI_4_30,both,Y000_014,CY2014Q4,2403,78
MWI_4_30,both,Y015_999,CY2014Q4,37646,1230
MWI_4_30,both,Y000_014,CY2015Q1,2443,83
MWI_4_30,both,Y015_999,CY2015Q1,38281,1308
MWI_4_30,both,Y000_014,CY2015Q2,2489,83
MWI_4_30,both,Y015_999,CY2015Q2,38994,1303
MWI_4_30,both,Y000_014,CY2015Q3,2520,84
MWI_4_30,both,Y015_999,CY2015Q3,39483,1314
MWI_4_30,both,Y000_014,CY2015Q4,2594,75
MWI_4_30,both,Y015_999,CY2015Q4,40646,1168
MWI_4_30,both,Y000_014,CY2016Q1,2620,88
MWI_4_30,both,Y015_999,CY2016Q1,41048,1380
MWI_4_30,both,Y000_014,CY2016Q2,2692,86
MWI_4_30,both,Y015_999,CY2016Q2,42175,1350
MWI_4_30,both,Y000_014,CY2016Q3,2800,152
MWI_4_30,both,Y015_999,CY2016Q3,43863,2385
MWI_4_30,both,Y000_014,CY2016Q4,2890,102
MWI_4_30,both,Y015_999,CY2016Q4,45269,1598
MWI_4_30,both,Y000_014,CY2017Q1,2877,123
MWI_4_30,both,Y015_999,CY2017Q1,45071,1929
MWI_4_30,both,Y000_014,CY2017Q2,2982,116
MWI_4_30,both,Y015_999,CY2017Q2,46716,1819
MWI_4_30,both,Y000_014,CY2017Q3,3011,90
MWI_4_30,both,Y015_999,CY2017Q3,47165,1404
MWI_4_30,both,Y000_014,CY2017Q4,3060,78
MWI_4_30,both,Y015_999,CY2017Q4,47940,1230
MWI_4_30,both,Y000_014,CY2018Q1,3109,108
MWI_4_30,both,Y015_999,CY2018Q1,48713,1686
MWI_4_30,both,Y000_014,CY2018Q2,3142,90
MWI_4_30,both,Y015_999,CY2018Q2,49231,1410
MWI_4_30,both,Y000_014,CY2018Q3,3200,98
MWI_4_30,both,Y015_999,CY2018Q3,50130,1532
MWI_4_30,both,Y000_014,CY2018Q4,3233,84
MWI_4_30,both,Y015_999,CY2018Q4,50654,1320
MWI_4_22,both,Y000_014,CY2011Q1,246,23
MWI_4_22,both,Y015_999,CY2011Q1,3855,353
MWI_4_22,both,Y000_014,CY2011Q2,256,18
MWI_4_22,both,Y015_999,CY2011Q2,4005,283
MWI_4_22,both,Y000_014,CY2011Q3,542,45
MWI_4_22,both,Y015_999,CY2011Q3,8495,704
MWI_4_22,both,Y000_014,CY2011Q4,754,78
MWI_4_22,both,Y015_999,CY2011Q4,11812,1227
MWI_4_22,both,Y000_014,CY2012Q1,837,82
MWI_4_22,both,Y015_999,CY2012Q1,13105,1291
MWI_4_22,both,Y000_014,CY2012Q2,901,69
MWI_4_22,both,Y015_999,CY2012Q2,14119,1079
MWI_4_22,both,Y000_014,CY2012Q3,969,67
MWI_4_22,both,Y015_999,CY2012Q3,15176,1057
MWI_4_22,both,Y000_014,CY2012Q4,1023,60
MWI_4_22,both,Y015_999,CY2012Q4,16024,939
MWI_4_22,both,Y000_014,CY2013Q1,1081,71
MWI_4_22,both,Y015_999,CY2013Q1,16930,1117
MWI_4_22,both,Y000_014,CY2013Q2,1145,73
MWI_4_22,both,Y015_999,CY2013Q2,17946,1136
MWI_4_22,both,Y000_014,CY2013Q3,1210,67
MWI_4_22,both,Y015_999,CY2013Q3,18963,1056
MWI_4_22,both,Y000_014,CY2013Q4,1238,58
MWI_4_22,both,Y015_999,CY2013Q4,19401,904
