area_id,area_name,sex,age_group,year,calendar_quarter,art_current,art_current_adjusted,art_adjustment_factor,art_new,vl_tested_12mos,vl_suppressed_12mos
MWI_4_3_demo,Rumphi,both,Y000_014,2011,CY2011Q4,273,273,1,17,,
MWI_4_3_demo,Rumphi,both,Y015_999,2011,CY2011Q4,4282,4282,1,273,,
MWI_4_3_demo,Rumphi,both,Y000_014,2012,CY2012Q4,288,288,1,15,,
MWI_4_3_demo,Rumphi,both,Y015_999,2012,CY2012Q4,4507,4507,1,230,,
MWI_4_3_demo,Rumphi,both,Y000_014,2013,CY2013Q4,322,322,1,15,,
MWI_4_3_demo,Rumphi,both,Y015_999,2013,CY2013Q4,5048,5048,1,234,,
MWI_4_3_demo,Rumphi,both,Y000_014,2014,CY2014Q4,359,359,1,20,,
MWI_4_3_demo,Rumphi,both,Y015_999,2014,CY2014Q4,5630,5630,1,313,,
MWI_4_3_demo,Rumphi,both,Y000_014,2015,CY2015Q4,403,403,1,18,,
MWI_4_3_demo,Rumphi,both,Y015_999,2015,CY2015Q4,6308,6308,1,274,,
MWI_4_3_demo,Rumphi,both,Y000_014,2016,CY2016Q4,426,426,1,21,69,33
MWI_4_3_demo,Rumphi,both,Y015_999,2016,CY2016Q4,6669,6669,1,323,672,555
MWI_4_3_demo,Rumphi,both,Y000_014,2017,CY2017Q4,446,446,1,20,81,50
MWI_4_3_demo,Rumphi,both,Y015_999,2017,CY2017Q4,6980,6980,1,311,986,918
MWI_4_3_demo,Rumphi,both,Y000_014,2018,CY2018Q4,499,499,1,18,390,224
MWI_4_3_demo,Rumphi,both,Y015_999,2018,CY2018Q4,7817,7817,1,280,5358,4741
MWI_4_3_demo,Rumphi,both,Y000_014,2019,CY2019Q4,510,510,1,,340,241
MWI_4_3_demo,Rumphi,both,Y015_999,2019,CY2019Q4,8076,7995,0.99,,5255,4934
MWI_4_3_demo,Rumphi,both,Y000_014,2020,CY2020Q4,530,530,1,,,
MWI_4_3_demo,Rumphi,both,Y015_999,2020,CY2020Q4,8469,8300,0.98,,,
MWI_4_3_demo,Rumphi,both,Y000_014,2021,CY2021Q4,538,538,1,,,
MWI_4_3_demo,Rumphi,both,Y015_999,2021,CY2021Q4,8685,8424,0.97,,,
MWI_4_3_demo,Rumphi,both,Y000_014,2022,CY2022Q4,541,541,1,,,
MWI_4_3_demo,Rumphi,both,Y015_999,2022,CY2022Q4,8835,8482,0.96,,,
MWI_4_3_demo,Rumphi,both,Y000_014,2023,CY2023Q4,570,570,1,,,
MWI_4_3_demo,Rumphi,both,Y015_999,2023,CY2023Q4,9403,8933,0.95,,,
MWI_4_30_demo,Thyolo,both,Y000_014,2011,CY2011Q4,1471,1471,1,193,,
MWI_4_30_demo,Thyolo,both,Y015_999,2011,CY2011Q4,23044,23044,1,3022,,
MWI_4_30_demo,Thyolo,both,Y000_014,2012,CY2012Q4,1896,1896,1,104,,
MWI_4_30_demo,Thyolo,both,Y015_999,2012,CY2012Q4,29696,29696,1,1622,,
MWI_4_30_demo,Thyolo,both,Y000_014,2013,CY2013Q4,2209,2209,1,78,,
MWI_4_30_demo,Thyolo,both,Y015_999,2013,CY2013Q4,34605,34605,1,1225,,
MWI_4_30_demo,Thyolo,both,Y000_014,2014,CY2014Q4,2403,2403,1,78,,
MWI_4_30_demo,Thyolo,both,Y015_999,2014,CY2014Q4,37646,37646,1,1230,,
MWI_4_30_demo,Thyolo,both,Y000_014,2015,CY2015Q4,2594,2594,1,75,,
MWI_4_30_demo,Thyolo,both,Y015_999,2015,CY2015Q4,40646,40646,1,1168,,
MWI_4_30_demo,Thyolo,both,Y000_014,2016,CY2016Q4,2890,2890,1,102,385,190
MWI_4_30_demo,Thyolo,both,Y015_999,2016,CY2016Q4,45269,45269,1,1598,4558,3590
MWI_4_30_demo,Thyolo,both,Y000_014,2017,CY2017Q4,3060,3060,1,78,512,318
MWI_4_30_demo,Thyolo,both,Y015_999,2017,CY2017Q4,47940,47940,1,1230,6635,6296
MWI_4_30_demo,Thyolo,both,Y000_014,2018,CY2018Q4,3233,3233,1,84,2311,1325
MWI_4_30_demo,Thyolo,both,Y015_999,2018,CY2018Q4,50654,50654,1,1320,32049,29136
MWI_4_30_demo,Thyolo,both,Y000_014,2019,CY2019Q4,3444,3444,1,,2114,1547
MWI_4_30_demo,Thyolo,both,Y015_999,2019,CY2019Q4,54499,53954,0.99,,36173,34827
MWI_4_30_demo,Thyolo,both,Y000_014,2020,CY2020Q4,3405,3405,1,,,
MWI_4_30_demo,Thyolo,both,Y015_999,2020,CY2020Q4,54433,53344,0.98,,,
MWI_4_30_demo,Thyolo,both,Y000_014,2021,CY2021Q4,3540,3540,1,,,
MWI_4_30_demo,Thyolo,both,Y015_999,2021,CY2021Q4,57182,55467,0.97,,,
MWI_4_30_demo,Thyolo,both,Y000_014,2022,CY2022Q4,3588,3588,1,,,
MWI_4_30_demo,Thyolo,both,Y015_999,2022,CY2022Q4,58546,56204,0.96,,,
MWI_4_30_demo,Thyolo,both,Y000_014,2023,CY2023Q4,3631,3631,1,,,
MWI_4_30_demo,Thyolo,both,Y015_999,2023,CY2023Q4,59880,56886,0.95,,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2011,CY2011Q4,591,591,1,62,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2011,CY2011Q4,9253,9253,1,970,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2012,CY2012Q4,781,781,1,55,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2012,CY2012Q4,12239,12239,1,859,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2013,CY2013Q4,908,908,1,42,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2013,CY2013Q4,14223,14223,1,664,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2014,CY2014Q4,1066,1066,1,68,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2014,CY2014Q4,16706,16706,1,1059,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2015,CY2015Q4,1176,1176,1,55,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2015,CY2015Q4,18416,18416,1,859,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2016,CY2016Q4,1380,1380,1,68,300,92
MWI_4_31_demo,Chikwawa,both,Y015_999,2016,CY2016Q4,21614,21614,1,1058,2777,2050
MWI_4_31_demo,Chikwawa,both,Y000_014,2017,CY2017Q4,1531,1531,1,73,242,99
MWI_4_31_demo,Chikwawa,both,Y015_999,2017,CY2017Q4,23981,23981,1,1136,2442,2069
MWI_4_31_demo,Chikwawa,both,Y000_014,2018,CY2018Q4,1719,1719,1,78,1610,819
MWI_4_31_demo,Chikwawa,both,Y015_999,2018,CY2018Q4,26924,26924,1,1214,20640,18547
MWI_4_31_demo,Chikwawa,both,Y000_014,2019,CY2019Q4,1671,1671,1,,1446,986
MWI_4_31_demo,Chikwawa,both,Y015_999,2019,CY2019Q4,26444,26180,0.99,,20425,19166
MWI_4_31_demo,Chikwawa,both,Y000_014,2020,CY2020Q4,1871,1871,1,,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2020,CY2020Q4,29912,29314,0.98,,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2021,CY2021Q4,1896,1896,1,,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2021,CY2021Q4,30626,29707,0.97,,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2022,CY2022Q4,1937,1937,1,,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2022,CY2022Q4,31617,30352,0.96,,,
MWI_4_31_demo,Chikwawa,both,Y000_014,2023,CY2023Q4,2007,2007,1,,,
MWI_4_31_demo,Chikwawa,both,Y015_999,2023,CY2023Q4,33095,31440,0.95,,,
MWI_4_32_demo,Nsanje,both,Y000_014,2011,CY2011Q4,450,450,1,62,,
MWI_4_32_demo,Nsanje,both,Y015_999,2011,CY2011Q4,7058,7058,1,969,,
MWI_4_32_demo,Nsanje,both,Y000_014,2012,CY2012Q4,584,584,1,46,,
MWI_4_32_demo,Nsanje,both,Y015_999,2012,CY2012Q4,9142,9142,1,728,,
MWI_4_32_demo,Nsanje,both,Y000_014,2013,CY2013Q4,714,714,1,48,,
MWI_4_32_demo,Nsanje,both,Y015_999,2013,CY2013Q4,11183,11183,1,759,,
MWI_4_32_demo,Nsanje,both,Y000_014,2014,CY2014Q4,824,824,1,44,,
MWI_4_32_demo,Nsanje,both,Y015_999,2014,CY2014Q4,12905,12905,1,693,,
MWI_4_32_demo,Nsanje,both,Y000_014,2015,CY2015Q4,945,945,1,45,,
MWI_4_32_demo,Nsanje,both,Y015_999,2015,CY2015Q4,14809,14809,1,706,,
MWI_4_32_demo,Nsanje,both,Y000_014,2016,CY2016Q4,1038,1038,1,60,183,85
MWI_4_32_demo,Nsanje,both,Y015_999,2016,CY2016Q4,16269,16269,1,934,2249,1664
MWI_4_32_demo,Nsanje,both,Y000_014,2017,CY2017Q4,1203,1203,1,48,215,90
MWI_4_32_demo,Nsanje,both,Y015_999,2017,CY2017Q4,18846,18846,1,749,1814,1520
MWI_4_32_demo,Nsanje,both,Y000_014,2018,CY2018Q4,1288,1288,1,48,1280,640
MWI_4_32_demo,Nsanje,both,Y015_999,2018,CY2018Q4,20186,20186,1,748,15136,13634
MWI_4_32_demo,Nsanje,both,Y000_014,2019,CY2019Q4,1259,1259,1,,1201,790
MWI_4_32_demo,Nsanje,both,Y015_999,2019,CY2019Q4,19918,19719,0.99,,16358,15389
MWI_4_32_demo,Nsanje,both,Y000_014,2020,CY2020Q4,1384,1384,1,,,
MWI_4_32_demo,Nsanje,both,Y015_999,2020,CY2020Q4,22124,21682,0.98,,,
MWI_4_32_demo,Nsanje,both,Y000_014,2021,CY2021Q4,1430,1430,1,,,
MWI_4_32_demo,Nsanje,both,Y015_999,2021,CY2021Q4,23094,22401,0.97,,,
MWI_4_32_demo,Nsanje,both,Y000_014,2022,CY2022Q4,1473,1473,1,,,
MWI_4_32_demo,Nsanje,both,Y015_999,2022,CY2022Q4,24046,23084,0.96,,,
MWI_4_32_demo,Nsanje,both,Y000_014,2023,CY2023Q4,1444,1444,1,,,
MWI_4_32_demo,Nsanje,both,Y015_999,2023,CY2023Q4,23819,22628,0.95,,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2011,CY2011Q4,535,535,1,48,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2011,CY2011Q4,8386,8386,1,747,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2012,CY2012Q4,589,589,1,35,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2012,CY2012Q4,9224,9224,1,553,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2013,CY2013Q4,622,622,1,31,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2013,CY2013Q4,9739,9739,1,487,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2014,CY2014Q4,720,720,1,35,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2014,CY2014Q4,11273,11273,1,541,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2015,CY2015Q4,747,747,1,32,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2015,CY2015Q4,11708,11708,1,504,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2016,CY2016Q4,841,841,1,43,111,70
MWI_4_4_demo,Mzuzu City,both,Y015_999,2016,CY2016Q4,13180,13180,1,669,1474,1292
MWI_4_4_demo,Mzuzu City,both,Y000_014,2017,CY2017Q4,885,885,1,35,154,101
MWI_4_4_demo,Mzuzu City,both,Y015_999,2017,CY2017Q4,13872,13872,1,543,2311,2157
MWI_4_4_demo,Mzuzu City,both,Y000_014,2018,CY2018Q4,938,938,1,35,764,480
MWI_4_4_demo,Mzuzu City,both,Y015_999,2018,CY2018Q4,14696,14696,1,550,11975,10879
MWI_4_4_demo,Mzuzu City,both,Y000_014,2019,CY2019Q4,1056,1056,1,,596,419
MWI_4_4_demo,Mzuzu City,both,Y015_999,2019,CY2019Q4,16714,16547,0.99,,10945,10329
MWI_4_4_demo,Mzuzu City,both,Y000_014,2020,CY2020Q4,1079,1079,1,,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2020,CY2020Q4,17245,16900,0.98,,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2021,CY2021Q4,1115,1115,1,,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2021,CY2021Q4,18003,17463,0.97,,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2022,CY2022Q4,1164,1164,1,,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2022,CY2022Q4,19004,18244,0.96,,,
MWI_4_4_demo,Mzuzu City,both,Y000_014,2023,CY2023Q4,1205,1205,1,,,
MWI_4_4_demo,Mzuzu City,both,Y015_999,2023,CY2023Q4,19867,18874,0.95,,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2011,CY2011Q4,232,232,1,20,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2011,CY2011Q4,3635,3635,1,307,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2012,CY2012Q4,292,292,1,17,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2012,CY2012Q4,4574,4574,1,269,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2013,CY2013Q4,348,348,1,20,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2013,CY2013Q4,5455,5455,1,319,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2014,CY2014Q4,402,402,1,20,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2014,CY2014Q4,6306,6306,1,312,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2015,CY2015Q4,446,446,1,14,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2015,CY2015Q4,6993,6993,1,216,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2016,CY2016Q4,494,494,1,23,62,33
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2016,CY2016Q4,7737,7737,1,368,793,859
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2017,CY2017Q4,534,534,1,22,80,45
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2017,CY2017Q4,8365,8365,1,349,1014,916
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2018,CY2018Q4,582,582,1,23,403,211
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2018,CY2018Q4,9115,9115,1,365,6427,5582
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2019,CY2019Q4,624,624,1,,348,223
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2019,CY2019Q4,9874,9775,0.99,,5688,5225
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2020,CY2020Q4,664,664,1,,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2020,CY2020Q4,10613,10401,0.98,,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2021,CY2021Q4,687,687,1,,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2021,CY2021Q4,11103,10770,0.97,,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2022,CY2022Q4,713,713,1,,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2022,CY2022Q4,11640,11174,0.96,,,
MWI_4_5_demo,Nkhata Bay,both,Y000_014,2023,CY2023Q4,717,717,1,,,
MWI_4_5_demo,Nkhata Bay,both,Y015_999,2023,CY2023Q4,11819,11228,0.95,,,
MWI_4_6_demo,Mzimba,both,Y000_014,2011,CY2011Q4,510,510,1,45,,
MWI_4_6_demo,Mzimba,both,Y015_999,2011,CY2011Q4,7982,7982,1,712,,
MWI_4_6_demo,Mzimba,both,Y000_014,2012,CY2012Q4,687,687,1,41,,
MWI_4_6_demo,Mzimba,both,Y015_999,2012,CY2012Q4,10766,10766,1,645,,
MWI_4_6_demo,Mzimba,both,Y000_014,2013,CY2013Q4,835,835,1,42,,
MWI_4_6_demo,Mzimba,both,Y015_999,2013,CY2013Q4,13083,13083,1,655,,
MWI_4_6_demo,Mzimba,both,Y000_014,2014,CY2014Q4,973,973,1,47,,
MWI_4_6_demo,Mzimba,both,Y015_999,2014,CY2014Q4,15245,15245,1,733,,
MWI_4_6_demo,Mzimba,both,Y000_014,2015,CY2015Q4,1089,1089,1,47,,
MWI_4_6_demo,Mzimba,both,Y015_999,2015,CY2015Q4,17068,17068,1,735,,
MWI_4_6_demo,Mzimba,both,Y000_014,2016,CY2016Q4,1255,1255,1,64,154,98
MWI_4_6_demo,Mzimba,both,Y015_999,2016,CY2016Q4,19659,19659,1,997,2061,1806
MWI_4_6_demo,Mzimba,both,Y000_014,2017,CY2017Q4,1371,1371,1,54,216,142
MWI_4_6_demo,Mzimba,both,Y015_999,2017,CY2017Q4,21474,21474,1,842,3231,3016
MWI_4_6_demo,Mzimba,both,Y000_014,2018,CY2018Q4,1496,1496,1,56,1068,672
MWI_4_6_demo,Mzimba,both,Y015_999,2018,CY2018Q4,23445,23445,1,878,16741,15209
MWI_4_6_demo,Mzimba,both,Y000_014,2019,CY2019Q4,1501,1501,1,,833,586
MWI_4_6_demo,Mzimba,both,Y015_999,2019,CY2019Q4,23748,23511,0.99,,15302,14442
MWI_4_6_demo,Mzimba,both,Y000_014,2020,CY2020Q4,1563,1563,1,,,
MWI_4_6_demo,Mzimba,both,Y015_999,2020,CY2020Q4,24988,24488,0.98,,,
MWI_4_6_demo,Mzimba,both,Y000_014,2021,CY2021Q4,1603,1603,1,,,
MWI_4_6_demo,Mzimba,both,Y015_999,2021,CY2021Q4,25884,25107,0.97,,,
MWI_4_6_demo,Mzimba,both,Y000_014,2022,CY2022Q4,1698,1698,1,,,
MWI_4_6_demo,Mzimba,both,Y015_999,2022,CY2022Q4,27714,26605,0.96,,,
MWI_4_6_demo,Mzimba,both,Y000_014,2023,CY2023Q4,1770,1770,1,,,
MWI_4_6_demo,Mzimba,both,Y015_999,2023,CY2023Q4,29191,27731,0.95,,,
MWI_4_7_demo,Likoma,both,Y000_014,2011,CY2011Q4,14,14,1,2,,
MWI_4_7_demo,Likoma,both,Y015_999,2011,CY2011Q4,221,221,1,24,,
MWI_4_7_demo,Likoma,both,Y000_014,2013,CY2013Q4,23,23,1,2,,
MWI_4_7_demo,Likoma,both,Y015_999,2013,CY2013Q4,364,364,1,24,,
MWI_4_7_demo,Likoma,both,Y000_014,2014,CY2014Q4,24,24,1,1,,
MWI_4_7_demo,Likoma,both,Y015_999,2014,CY2014Q4,384,384,1,13,,
MWI_4_7_demo,Likoma,both,Y000_014,2015,CY2015Q4,28,28,1,2,,
MWI_4_7_demo,Likoma,both,Y015_999,2015,CY2015Q4,435,435,1,24,,
MWI_4_7_demo,Likoma,both,Y000_014,2016,CY2016Q4,33,33,1,2,4,3
MWI_4_7_demo,Likoma,both,Y015_999,2016,CY2016Q4,520,520,1,26,40,43
MWI_4_7_demo,Likoma,both,Y000_014,2017,CY2017Q4,37,37,1,1,5,1
MWI_4_7_demo,Likoma,both,Y015_999,2017,CY2017Q4,577,577,1,15,59,55
MWI_4_7_demo,Likoma,both,Y000_014,2018,CY2018Q4,40,40,1,2,39,22
MWI_4_7_demo,Likoma,both,Y015_999,2018,CY2018Q4,634,634,1,25,475,432
MWI_4_7_demo,Likoma,both,Y000_014,2019,CY2019Q4,47,47,1,,13,8
MWI_4_7_demo,Likoma,both,Y015_999,2019,CY2019Q4,745,738,0.99,,181,169
MWI_4_7_demo,Likoma,both,Y000_014,2020,CY2020Q4,48,48,1,,,
MWI_4_7_demo,Likoma,both,Y015_999,2020,CY2020Q4,773,758,0.98,,,
MWI_4_7_demo,Likoma,both,Y000_014,2021,CY2021Q4,53,53,1,,,
MWI_4_7_demo,Likoma,both,Y015_999,2021,CY2021Q4,862,836,0.97,,,
MWI_4_7_demo,Likoma,both,Y000_014,2022,CY2022Q4,57,57,1,,,
MWI_4_7_demo,Likoma,both,Y015_999,2022,CY2022Q4,929,892,0.96,,,
MWI_4_7_demo,Likoma,both,Y000_014,2023,CY2023Q4,58,58,1,,,
MWI_4_7_demo,Likoma,both,Y015_999,2023,CY2023Q4,962,914,0.95,,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2011,CY2011Q4,330,330,1,29,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2011,CY2011Q4,5176,5176,1,448,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2012,CY2012Q4,379,379,1,21,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2012,CY2012Q4,5943,5943,1,330,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2013,CY2013Q4,437,437,1,23,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2013,CY2013Q4,6850,6850,1,368,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2014,CY2014Q4,495,495,1,25,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2014,CY2014Q4,7753,7753,1,387,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2015,CY2015Q4,556,556,1,26,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2015,CY2015Q4,8712,8712,1,409,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2016,CY2016Q4,615,615,1,25,80,39
MWI_4_8_demo,Nkhotakota,both,Y015_999,2016,CY2016Q4,9643,9643,1,396,1163,1026
MWI_4_8_demo,Nkhotakota,both,Y000_014,2017,CY2017Q4,686,686,1,27,91,43
MWI_4_8_demo,Nkhotakota,both,Y015_999,2017,CY2017Q4,10743,10743,1,420,1081,928
MWI_4_8_demo,Nkhotakota,both,Y000_014,2018,CY2018Q4,724,724,1,26,647,327
MWI_4_8_demo,Nkhotakota,both,Y015_999,2018,CY2018Q4,11342,11342,1,405,9328,8178
MWI_4_8_demo,Nkhotakota,both,Y000_014,2019,CY2019Q4,763,763,1,,554,356
MWI_4_8_demo,Nkhotakota,both,Y015_999,2019,CY2019Q4,12077,11956,0.99,,8823,8259
MWI_4_8_demo,Nkhotakota,both,Y000_014,2020,CY2020Q4,813,813,1,,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2020,CY2020Q4,13003,12743,0.98,,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2021,CY2021Q4,820,820,1,,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2021,CY2021Q4,13240,12843,0.97,,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2022,CY2022Q4,860,860,1,,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2022,CY2022Q4,14040,13478,0.96,,,
MWI_4_8_demo,Nkhotakota,both,Y000_014,2023,CY2023Q4,884,884,1,,,
MWI_4_8_demo,Nkhotakota,both,Y015_999,2023,CY2023Q4,14586,13857,0.95,,,
MWI_4_9_demo,Kasungu,both,Y000_014,2011,CY2011Q4,397,397,1,43,,
MWI_4_9_demo,Kasungu,both,Y015_999,2011,CY2011Q4,6216,6216,1,678,,
MWI_4_9_demo,Kasungu,both,Y000_014,2012,CY2012Q4,479,479,1,27,,
MWI_4_9_demo,Kasungu,both,Y015_999,2012,CY2012Q4,7512,7512,1,422,,
MWI_4_9_demo,Kasungu,both,Y000_014,2013,CY2013Q4,579,579,1,29,,
MWI_4_9_demo,Kasungu,both,Y015_999,2013,CY2013Q4,9074,9074,1,455,,
MWI_4_9_demo,Kasungu,both,Y000_014,2014,CY2014Q4,683,683,1,33,,
MWI_4_9_demo,Kasungu,both,Y015_999,2014,CY2014Q4,10698,10698,1,520,,
MWI_4_9_demo,Kasungu,both,Y000_014,2015,CY2015Q4,757,757,1,31,,
MWI_4_9_demo,Kasungu,both,Y015_999,2015,CY2015Q4,11862,11862,1,483,,
MWI_4_9_demo,Kasungu,both,Y000_014,2016,CY2016Q4,848,848,1,33,75,61
MWI_4_9_demo,Kasungu,both,Y015_999,2016,CY2016Q4,13278,13278,1,517,1245,968
MWI_4_9_demo,Kasungu,both,Y000_014,2017,CY2017Q4,939,939,1,42,121,68
MWI_4_9_demo,Kasungu,both,Y015_999,2017,CY2017Q4,14711,14711,1,652,1348,1240
MWI_4_9_demo,Kasungu,both,Y000_014,2018,CY2018Q4,1032,1032,1,34,886,574
MWI_4_9_demo,Kasungu,both,Y015_999,2018,CY2018Q4,16168,16168,1,540,12935,12260
MWI_4_9_demo,Kasungu,both,Y000_014,2019,CY2019Q4,1082,1082,1,,808,582
MWI_4_9_demo,Kasungu,both,Y015_999,2019,CY2019Q4,17130,16959,0.99,,11810,11292
MWI_4_9_demo,Kasungu,both,Y000_014,2020,CY2020Q4,1117,1117,1,,,
MWI_4_9_demo,Kasungu,both,Y015_999,2020,CY2020Q4,17858,17501,0.98,,,
MWI_4_9_demo,Kasungu,both,Y000_014,2021,CY2021Q4,1157,1157,1,,,
MWI_4_9_demo,Kasungu,both,Y015_999,2021,CY2021Q4,18687,18126,0.97,,,
MWI_4_9_demo,Kasungu,both,Y000_014,2022,CY2022Q4,1187,1187,1,,,
MWI_4_9_demo,Kasungu,both,Y015_999,2022,CY2022Q4,19373,18598,0.96,,,
MWI_4_9_demo,Kasungu,both,Y000_014,2023,CY2023Q4,1220,1220,1,,,
MWI_4_9_demo,Kasungu,both,Y015_999,2023,CY2023Q4,20122,19116,0.95,,,
